Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
haircare,C626059-2095/35,92.9,95.0,970.0,$7231.11,Non-binary,35.0,16.0,39.0,3.0,Carrier B,$5.75,Supplier 1,Mumbai,,854.0,2.0,$36.06,,2.12,Road,B,340.41
cosmetics,R014900-1790/1B,79.87,40.0,754.0,$4519.11,Non-binary,45.0,8.0,65.0,3.0,Carrier C,$2.43,Supplier 1,Kolkata,7.0,454.0,29.0,$87.54,Pending,0.74,Sea,route_B,378.25
,R014900-1790/1E,65.52,42.0,609.0,$8997.09,Female,79.0,1.0,61.0,4.0,Carrier B,$9.97,Supplier 1,Delhi,24.0,276.0,5.0,$73.21,Pass,3.73,Road,routeC,626.43
cosmetics,R014900-1790/1C,39.91,53.0,676.0,$4251.4,Female,64.0,15.0,,6.0,Carrier A,,,,7.0,787.0,4.0,$58.18,,0.43,Rail,route_B,151.07
cosmetics,R014900-1790/1D,93.37,45.0,,$8081.34,Unknown,52.0,7.0,,5.0,Carrier B,$7.3,Supplier 1,Bangalore,12.0,662.0,12.0,$69.53,,2.53,Rail,route_A,867.54
skincare,R014600-GY15/04,56.45,92.0,11.0,$9566.51,Female,11.0,24.0,15.0,8.0,Carrier A,$3.16,Supplier 1,Chennai,2.0,439.0,20.0,$77.81,Pending,3.01,Sea,a,
haircare,R014600-GY06/04,64.68,63.0,865.0,$2114.07,Female,85.0,15.0,21.0,5.0,Carrier C,$2.71,Supplier 4,Kolkata,2.0,796.0,20.0,$53.98,Pass,3.27,,B route,251.64
cosmetics,R016500-0000/29,24.5,93.0,506.0,$8942.63,Non-binary,70.0,9.0,70.0,2.0,Carrier C,$8.66,Supplier 2,Delhi,17.0,950.0,1.0,$72.93,Pending,2.98,Sea,route_A,775.54
haircare,R016500-0000/35,53.26,30.0,604.0,$7491.23,Male,16.0,18.0,2.0,1.0,Carrier A,,Supplier 2,Mumbai,21.0,660.0,,$91.18,Pending,2.66,Road,route_A,470.69
cosmetics,R016500-0000/08,68.03,33.0,256.0,$7963.34,Unknown,,1.0,23.0,9.0,Carrier A,$2.82,Supplier 4,Delhi,3.0,749.0,11.0,$29.09,Fail,,Rail,a,393.66
haircare,R170700-0000/00,42.17,61.0,270.0,,Non-binary,29.0,26.0,,8.0,Carrier C,$3.2,Supplier 1,Bangalore,24.0,217.0,16.0,$53.78,Pending,0.81,Sea,routeB,671.48
cosmetics,R170800-0000/00,7.27,82.0,660.0,$3360.84,Male,64.0,3.0,30.0,8.0,Carrier B,$4.7,Supplier 3,Bangalore,2.0,489.0,10.0,$67.52,Pending,2.42,Sea,C,439.28
skincare,R170900-0000/00,60.65,73.0,424.0,,,34.0,18.0,26.0,3.0,Carrier C,$5.13,Supplier 4,Kolkata,9.0,221.0,17.0,$79.97,Pass,4.55,Road,C route,
skincare,R171000-0000/00,91.05,46.0,140.0,,Non-binary,93.0,8.0,60.0,1.0,Carrier C,,Supplier 1,Mumbai,20.0,717.0,22.0,$18.33,Pending,4.85,Rail,b,904.57
haircare,R171100-0000/00,37.36,61.0,33.0,$8472.3,Non-binary,97.0,15.0,43.0,5.0,Carrier A,$9.21,Supplier 2,Kolkata,13.0,439.0,26.0,$10.68,,4.16,Road,A,881.93
cosmetics,R171200-0000/00,,54.0,775.0,,Female,,25.0,88.0,9.0,Carrier B,$4.0,Supplier 1,Delhi,4.0,777.0,25.0,$22.14,Fail,0.11,Sea,C,480.83
cosmetics,M030103-0000/00,82.79,36.0,598.0,$5663.93,Male,65.0,,37.0,6.0,,$8.29,Supplier 2,Kolkata,11.0,,,$35.96,Pass,,Air,b,
cosmetics,M050203-0000/00,63.44,39.0,720.0,$3040.03,Non-binary,45.0,15.0,88.0,5.0,Carrier B,$5.66,Supplier 3,Chennai,15.0,189.0,11.0,$97.06,Pass,4.85,Air,,764.15
skincare,M050204-0000/00,86.28,99.0,785.0,$7009.32,Male,88.0,4.0,,8.0,Carrier A,$2.8,Supplier 4,Chennai,8.0,124.0,20.0,$34.04,Pass,2.88,Rail,route_B,723.19
cosmetics,M050205-0000/00,22.15,92.0,,$6289.98,Non-binary,60.0,29.0,19.0,,Carrier A,$3.14,,Kolkata,5.0,921.0,22.0,$47.08,Fail,2.01,Road,route_C,738.2
haircare,M050301-0000/00,60.27,29.0,830.0,$2578.94,Female,23.0,25.0,1.0,6.0,Carrier A,$5.2,Supplier 2,Kolkata,28.0,854.0,17.0,$20.63,Fail,3.93,Sea,a,826.91
cosmetics,M020201-0000/00,41.98,73.0,835.0,$5027.88,Male,5.0,3.0,5.0,9.0,Carrier A,$2.32,Supplier 3,Delhi,7.0,485.0,20.0,$42.47,Fail,4.27,Road,,
haircare,M050103-0000/00,80.35,13.0,441.0,$7764.04,Female,97.0,9.0,53.0,8.0,Carrier C,$3.85,Supplier 4,Kolkata,19.0,319.0,12.0,$76.12,Pending,0.84,,routeC,
cosmetics,M060105-0000/00,48.61,13.0,855.0,$6600.98,Male,22.0,13.0,28.0,9.0,Carrier B,$6.83,Supplier 1,Kolkata,29.0,733.0,,$36.42,Fail,3.61,Air,routeB,636.63
,M060105-0000/01,42.54,38.0,67.0,$1525.77,Non-binary,63.0,1.0,63.0,7.0,Carrier B,$1.2,Supplier 1,Delhi,8.0,674.0,15.0,$19.38,Pending,2.18,Rail,b,435.12
haircare,M060105-0000/02,47.01,35.0,444.0,$6619.61,Unknown,22.0,22.0,39.0,3.0,Carrier C,$2.4,Supplier 5,Chennai,12.0,645.0,25.0,$28.54,Pass,4.03,Rail,C,592.97
haircare,1595,50.53,52.0,229.0,$8415.95,Female,44.0,17.0,20.0,9.0,Carrier C,$9.14,Supplier 4,Kolkata,26.0,661.0,23.0,$15.44,Pass,1.26,Air,routeA,756.86
haircare,5040,12.56,27.0,188.0,$4451.76,Female,45.0,29.0,13.0,6.0,Carrier B,$4.96,Supplier 5,Mumbai,5.0,564.0,8.0,$84.99,Pass,3.31,Air,b,994.62
skincare,120500110,92.18,95.0,9.0,$4861.94,Unknown,52.0,27.0,26.0,4.0,Carrier A,$5.67,Supplier 1,Delhi,24.0,653.0,16.0,$89.84,Pending,1.72,Sea,routeA,390.77
cosmetics,120500111,48.9,64.0,943.0,$6315.78,Unknown,89.0,20.0,15.0,9.0,Carrier A,$3.07,,Chennai,26.0,574.0,,,Pending,3.8,Sea,C route,755.9
haircare,120500112,65.79,58.0,730.0,$2342.47,,15.0,15.0,47.0,5.0,Carrier C,,Supplier 2,Kolkata,1.0,475.0,14.0,$41.17,Fail,4.92,Air,A,348.45
cosmetics,120500113,9.77,59.0,473.0,$6856.48,Male,4.0,27.0,18.0,,Carrier B,$6.73,Supplier 1,Bangalore,,515.0,,$82.54,Pass,3.09,Road,a,
haircare,120500120,,77.0,403.0,$2371.83,Non-binary,25.0,3.0,85.0,5.0,Carrier A,$5.82,,Kolkata,16.0,287.0,18.0,$45.14,Pass,4.93,Air,a,647.06
skincare,120500121,21.19,84.0,933.0,$8247.32,Male,43.0,15.0,27.0,4.0,Carrier B,$2.52,Supplier 2,Chennai,11.0,,22.0,$98.78,Pending,3.14,Road,B route,358.75
cosmetics,120500122,10.11,38.0,998.0,,Non-binary,78.0,8.0,90.0,9.0,Carrier C,$9.98,Supplier 3,Mumbai,16.0,256.0,1.0,$95.98,Pass,2.13,Road,C route,724.46
skincare,120500123,90.08,28.0,561.0,$1503.69,Female,82.0,15.0,87.0,1.0,Carrier B,$5.26,Supplier 5,Chennai,8.0,660.0,4.0,$54.8,Fail,3.33,Sea,A,517.97
cosmetics,062500035,34.14,58.0,519.0,$9878.95,Unknown,75.0,3.0,31.0,4.0,Carrier A,$8.07,Supplier 4,Mumbai,28.0,181.0,1.0,$83.14,Pending,4.87,Air,A,268.43
haircare,062500036,27.9,42.0,912.0,$8499.54,Female,31.0,,66.0,3.0,Carrier C,$3.9,Supplier 5,Bangalore,8.0,457.0,,$28.41,Pending,,Sea,C route,708.86
haircare,062700667,14.44,40.0,240.0,$6637.03,Unknown,69.0,29.0,48.0,3.0,Carrier A,,Supplier 4,Kolkata,19.0,865.0,7.0,$47.86,Pass,0.79,Sea,b,766.73
haircare,062500032,83.31,74.0,825.0,$7359.3,Female,79.0,29.0,83.0,6.0,Carrier C,$2.65,Supplier 4,Delhi,8.0,,11.0,$65.99,Fail,3.82,Road,routeB,762.18
skincare,120700201,25.04,65.0,886.0,$3545.61,Unknown,93.0,1.0,95.0,9.0,Carrier B,$3.46,Supplier 5,Mumbai,10.0,793.0,16.0,$33.66,Pass,2.56,Road,route_B,
haircare,120700210,21.52,66.0,70.0,$6809.04,Non-binary,65.0,1.0,53.0,6.0,Carrier A,,Supplier 1,Kolkata,10.0,128.0,14.0,$77.61,Fail,,Rail,route_B,741.2
haircare,120700150,3.19,65.0,168.0,$8763.34,Unknown,84.0,26.0,55.0,1.0,Carrier A,$8.47,Supplier 5,Delhi,14.0,734.0,,$74.56,Pending,2.81,Sea,routeC,
haircare,120700218,80.2,27.0,658.0,$5685.6,Male,3.0,9.0,47.0,6.0,,$1.62,Supplier 4,,5.0,339.0,6.0,$68.83,Pending,2.75,Road,c,933.09
skincare,C573162-27309/2,22.93,98.0,124.0,$3362.33,,60.0,6.0,61.0,9.0,,$1.2,Supplier 1,Bangalore,19.0,219.0,,$39.89,Fail,3.14,Road,route_B,443.49
skincare,C573151-27309/2,55.12,79.0,283.0,$8736.19,Male,92.0,9.0,18.0,5.0,,$5.92,Supplier 4,Delhi,2.0,244.0,11.0,$77.2,Fail,,Rail,route_B,118.73
cosmetics,C573143-27309/2,66.12,89.0,411.0,$5119.29,Unknown,88.0,15.0,94.0,3.0,Carrier C,$6.44,Supplier 1,Mumbai,15.0,605.0,17.0,$19.21,Pass,0.22,Rail,,246.09
cosmetics,C573162-27309/1,10.34,52.0,971.0,,Male,13.0,1.0,16.0,1.0,,$9.25,Supplier 1,Delhi,4.0,989.0,7.0,$96.99,Pending,,Sea,A,173.64
haircare,C573151-27309/1,34.15,,876.0,$1165.06,Female,53.0,6.0,78.0,2.0,Carrier C,,Supplier 3,Kolkata,9.0,631.0,20.0,$66.59,Pass,1.81,Air,B,611.44
haircare,C573143-27309/1,87.1,94.0,17.0,$1841.34,Male,96.0,,50.0,4.0,Carrier B,$2.94,Supplier 1,Chennai,,300.0,28.0,$39.86,Pending,2.13,Road,route_B,891.41
,C573062-0312/01,35.87,3.0,640.0,$2807.54,Female,74.0,2.0,,1.0,Carrier A,$3.52,Supplier 1,Mumbai,2.0,309.0,,$42.82,Pending,0.01,Sea,C,477.07
haircare,C573051-0312/01,50.5,53.0,517.0,$6018.68,Female,95.0,9.0,84.0,7.0,Carrier B,,Supplier 5,Chennai,,956.0,12.0,$10.82,Fail,4.92,Road,C route,445.73
haircare,C573043-0312/01,77.92,68.0,,$1436.98,Female,57.0,13.0,70.0,5.0,Carrier B,,Supplier 1,Kolkata,3.0,730.0,3.0,$96.34,Pass,0.81,Rail,route_B,116.97
skincare,C572962-0319/01,98.38,46.0,885.0,$3848.96,Unknown,1.0,20.0,65.0,3.0,Carrier C,$9.41,Supplier 4,Chennai,11.0,,6.0,$62.36,Pass,,,C route,880.14
skincare,C572951-0319/01,28.61,69.0,943.0,$9646.81,Unknown,77.0,26.0,59.0,2.0,Carrier B,$3.68,Supplier 1,Kolkata,23.0,236.0,24.0,$98.08,Fail,,Air,routeC,
haircare,C572943-0319/01,11.09,36.0,,$9345.7,Female,21.0,9.0,90.0,4.0,Carrier C,$8.11,Supplier 3,Bangalore,7.0,208.0,18.0,$30.51,Pass,0.18,Air,a,189.65
cosmetics,C572843-0136/04,29.92,75.0,886.0,$7275.46,Unknown,90.0,16.0,70.0,1.0,Carrier C,$3.67,Supplier 2,Mumbai,6.0,592.0,8.0,$52.72,Pending,0.41,Sea,c,615.62
skincare,C572834-0136/04,50.38,88.0,288.0,$8505.02,,56.0,10.0,18.0,8.0,Carrier C,$3.56,Supplier 4,Delhi,13.0,659.0,12.0,$43.89,Pass,4.73,Rail,route_C,350.33
skincare,C572810-0136/04,91.11,67.0,831.0,$1391.49,Non-binary,80.0,6.0,6.0,6.0,,$9.96,Supplier 5,Chennai,26.0,,11.0,$22.57,Fail,3.54,Rail,route_A,971.49
,C572803-0136/04,3.05,34.0,351.0,$6635.86,Non-binary,56.0,29.0,38.0,2.0,Carrier C,$6.67,Supplier 1,Kolkata,24.0,341.0,10.0,$65.27,Pending,,Sea,A route,603.03
skincare,C572843-0136/03,33.15,71.0,414.0,$3214.52,Unknown,21.0,6.0,51.0,8.0,Carrier C,$1.47,Supplier 1,Mumbai,16.0,863.0,27.0,$89.36,Pass,4.94,Sea,routeA,409.36
cosmetics,C572834-0136/03,58.28,75.0,18.0,$2636.45,Female,69.0,6.0,98.0,3.0,Carrier A,$5.55,Supplier 1,Mumbai,29.0,960.0,11.0,$10.96,,,,A,139.67
cosmetics,C572810-0136/03,56.23,50.0,870.0,$3871.16,Non-binary,61.0,17.0,66.0,9.0,Carrier B,$6.5,Supplier 4,Delhi,,537.0,24.0,$15.34,Pending,0.46,Road,b,541.4
cosmetics,C572803-0136/03,76.36,,131.0,$7303.07,,27.0,9.0,94.0,7.0,Carrier A,$1.66,Supplier 2,Chennai,20.0,641.0,29.0,$89.38,Fail,4.75,Rail,c,144.73
skincare,C572843-0136/02,2.33,24.0,,$4509.55,Non-binary,69.0,7.0,10.0,6.0,,$7.28,Supplier 3,Mumbai,24.0,130.0,9.0,$87.47,Fail,0.45,Air,route_C,277.1
skincare,C572834-0136/02,74.59,19.0,,,Male,39.0,14.0,74.0,6.0,Carrier C,$1.72,Supplier 3,Chennai,3.0,593.0,28.0,$47.28,Fail,4.38,Rail,routeA,859.41
haircare,C572810-0136/02,41.46,8.0,712.0,$8978.82,Female,71.0,23.0,48.0,7.0,Carrier B,$4.16,Supplier 3,Kolkata,2.0,525.0,,$45.15,Fail,0.63,Sea,A,422.57
cosmetics,C572803-0136/02,81.44,69.0,311.0,$4627.72,Female,37.0,7.0,68.0,4.0,Carrier C,,Supplier 3,Chennai,,326.0,19.0,$16.28,Pass,3.55,Road,,657.32
skincare,C572843-0136/01,61.61,1.0,158.0,$6760.0,Non-binary,71.0,3.0,93.0,8.0,Carrier A,$9.86,Supplier 4,Bangalore,19.0,860.0,26.0,$87.65,,1.92,Air,,
cosmetics,C572834-0136/01,1.67,59.0,,$8028.89,Female,36.0,28.0,62.0,8.0,Carrier B,$5.91,Supplier 1,Kolkata,17.0,829.0,,$14.63,Pass,1.01,Road,route_C,181.12
skincare,C572810-0136/01,25.27,31.0,272.0,$6118.08,Male,56.0,16.0,73.0,3.0,Carrier C,$4.95,Supplier 5,Kolkata,22.0,183.0,21.0,$72.26,Fail,,Road,c,984.44
skincare,C572803-0136/01,57.49,65.0,120.0,$1538.6,,19.0,,60.0,1.0,Carrier C,$8.31,Supplier 3,Mumbai,4.0,542.0,5.0,$52.98,,0.21,Road,B route,937.59
skincare,C572762-19617/2,14.43,20.0,148.0,$9671.18,Female,24.0,21.0,41.0,9.0,Carrier B,$4.22,Supplier 2,Bangalore,20.0,254.0,10.0,$58.46,Fail,1.31,Road,C,357.6
skincare,C572751-19617/2,69.47,,406.0,$6887.72,Non-binary,20.0,6.0,8.0,2.0,Carrier A,$4.19,Supplier 3,Chennai,,885.0,,$77.86,Pending,0.33,Road,route_C,560.55
skincare,C572743-19617/2,32.09,20.0,250.0,$9973.65,Female,91.0,16.0,5.0,,Carrier C,$1.37,Supplier 2,Bangalore,4.0,215.0,11.0,$77.12,Pending,3.28,Sea,routeC,527.67
haircare,C572762-19614/1,22.16,53.0,842.0,$3291.72,Unknown,6.0,27.0,33.0,3.0,Carrier C,$2.87,Supplier 3,Bangalore,11.0,115.0,18.0,,,2.64,,routeB,756.28
cosmetics,C572751-19614/1,94.07,51.0,790.0,$4708.18,Male,72.0,20.0,85.0,7.0,Carrier B,$7.64,Supplier 5,Delhi,22.0,102.0,15.0,$41.37,,1.72,,route_B,217.41
haircare,C572743-19614/1,22.96,32.0,380.0,$5311.6,Unknown,88.0,28.0,69.0,4.0,,$4.24,Supplier 3,Mumbai,26.0,773.0,,$91.79,Fail,4.78,Air,B,277.9
cosmetics,C572662-26191/1,18.64,60.0,678.0,$9815.82,Male,57.0,28.0,47.0,5.0,Carrier A,$2.97,Supplier 1,Delhi,8.0,147.0,10.0,$13.72,,4.24,Air,c,588.72
skincare,C572651-26191/1,46.93,46.0,37.0,$2300.4,Unknown,86.0,28.0,94.0,5.0,Carrier B,$6.28,Supplier 1,Chennai,28.0,358.0,27.0,$57.78,,3.35,Rail,b,
skincare,C572643-26191/1,30.0,89.0,469.0,$3682.81,Male,75.0,3.0,84.0,2.0,Carrier B,$1.95,Supplier 4,Bangalore,15.0,707.0,14.0,$11.41,Fail,2.2,Air,c,465.79
cosmetics,C572662-26199/1,39.46,47.0,840.0,$6379.32,Unknown,86.0,17.0,17.0,,Carrier B,$7.77,Supplier 5,Chennai,12.0,913.0,7.0,$79.27,Pending,4.16,Sea,routeC,846.48
,C572651-26199/1,84.89,94.0,899.0,$7663.26,,98.0,2.0,69.0,7.0,Carrier C,$7.5,Supplier 4,Mumbai,16.0,689.0,20.0,$14.57,Pass,2.39,Sea,route_A,656.4
skincare,C572643-26199/1,97.19,60.0,637.0,$7919.74,,99.0,,52.0,8.0,Carrier A,$5.19,Supplier 3,Bangalore,1.0,375.0,9.0,$76.29,Pass,1.24,Road,A route,
cosmetics,C572662-26197/1,17.27,88.0,476.0,$9036.03,Female,33.0,,73.0,2.0,Carrier A,,Supplier 2,Kolkata,11.0,931.0,5.0,$93.41,Pass,2.12,Air,A,584.44
skincare,C572651-26197/1,49.76,61.0,371.0,$7851.32,Male,83.0,8.0,31.0,6.0,Carrier B,$2.39,Supplier 2,Delhi,11.0,192.0,22.0,$12.8,Pass,2.02,Sea,route_B,207.99
skincare,C572643-26197/1,66.23,19.0,154.0,$1250.8,,87.0,20.0,72.0,2.0,Carrier C,$9.7,Supplier 3,Kolkata,5.0,640.0,19.0,$85.41,Fail,0.86,Road,route_C,361.17
haircare,B272229-2141/28,2.68,83.0,427.0,$2416.73,Female,,4.0,60.0,4.0,Carrier A,$2.65,Supplier 5,Delhi,23.0,432.0,19.0,$17.16,Fail,4.58,Sea,routeC,968.2
skincare,B272225-2141/28,74.0,86.0,,$7370.64,Male,2.0,,,,Carrier A,$5.44,Supplier 2,Delhi,14.0,803.0,3.0,$70.7,,3.37,Road,B route,148.06
haircare,B272223-2141/28,42.43,87.0,837.0,$9770.03,,72.0,24.0,79.0,6.0,Carrier A,$4.79,Supplier 2,Chennai,15.0,279.0,22.0,$64.98,Pass,0.41,Rail,A route,969.31
cosmetics,B272225-2139/43,64.75,21.0,735.0,$1905.79,Non-binary,35.0,,18.0,4.0,Carrier C,$2.29,Supplier 3,Bangalore,23.0,579.0,4.0,$33.93,Pending,0.29,Road,b,625.41
cosmetics,B272223-2139/43,63.73,45.0,340.0,$1839.03,Non-binary,,17.0,49.0,7.0,Carrier A,$7.96,Supplier 5,Bangalore,8.0,388.0,,$25.57,Fail,2.62,Sea,B,706.82
cosmetics,B272229-2137/43,8.39,32.0,752.0,$9566.02,Male,80.0,24.0,44.0,1.0,Carrier C,$2.85,Supplier 2,Bangalore,29.0,485.0,29.0,$21.71,Fail,4.84,Rail,routeA,500.22
cosmetics,B272225-2137/43,,94.0,776.0,$8452.89,Male,88.0,7.0,14.0,8.0,Carrier A,$8.55,Supplier 5,Bangalore,24.0,566.0,29.0,$17.03,Pass,2.02,Road,route_C,264.86
skincare,B272223-2137/43,24.13,17.0,,$1770.67,Male,6.0,12.0,50.0,4.0,Carrier C,$4.72,Supplier 1,Delhi,6.0,833.0,1.0,$37.48,Pending,,Air,routeA,318.54
skincare,B272229-2138/06,85.3,38.0,726.0,$6699.11,Male,22.0,28.0,72.0,7.0,Carrier B,$7.48,Supplier 1,Bangalore,4.0,238.0,28.0,$53.48,Fail,4.23,Air,routeA,897.2
skincare,B272225-2138/06,71.23,59.0,57.0,$2573.32,Unknown,28.0,19.0,18.0,1.0,Carrier C,$9.34,Supplier 3,Bangalore,24.0,891.0,23.0,$10.16,,1.72,Sea,,823.73
cosmetics,B272223-2138/06,76.9,1.0,40.0,$3325.46,Male,21.0,27.0,87.0,4.0,Carrier B,$7.75,Supplier 3,Bangalore,1.0,923.0,23.0,$68.97,Pass,1.59,Rail,A route,545.55
cosmetics,C573362-5366/43,91.63,22.0,922.0,$8167.67,Female,29.0,15.0,85.0,5.0,Carrier B,$9.97,Supplier 3,Chennai,18.0,124.0,24.0,$59.92,Pass,2.56,Road,route_A,259.88
cosmetics,C573351-5366/43,30.89,20.0,436.0,$6248.31,Male,9.0,21.0,96.0,5.0,Carrier B,$4.8,Supplier 1,Delhi,28.0,215.0,13.0,,Pass,2.44,,,663.28
haircare,C573343-5366/43,12.13,90.0,846.0,$5202.68,Female,31.0,6.0,67.0,1.0,Carrier B,$8.09,Supplier 3,Delhi,18.0,980.0,6.0,$31.77,Pass,2.12,Sea,routeB,168.73
skincare,C573362-5368/20,10.79,52.0,627.0,$1387.7,Unknown,93.0,10.0,86.0,1.0,Carrier B,$7.48,Supplier 2,Bangalore,5.0,182.0,25.0,$51.78,Fail,1.34,Sea,routeB,150.7
cosmetics,C573351-5368/20,12.39,15.0,781.0,$4921.11,Male,50.0,19.0,61.0,5.0,Carrier C,$2.31,Supplier 4,Kolkata,12.0,543.0,6.0,$31.06,Pending,0.68,Air,c,129.05
haircare,C573343-5368/20,40.3,,203.0,$4569.58,,73.0,28.0,21.0,2.0,Carrier C,$1.71,Supplier 3,,6.0,180.0,19.0,$77.06,Pass,0.2,Rail,A,762.39
cosmetics,C573362-5420/37,79.57,74.0,283.0,$6139.71,Female,20.0,19.0,40.0,2.0,Carrier A,$1.03,Supplier 1,,1.0,934.0,6.0,$27.78,,1.23,,B route,498.43
skincare,C573351-5420/37,64.42,51.0,845.0,$3505.54,Male,,,50.0,7.0,Carrier C,$3.5,Supplier 5,,15.0,210.0,,$73.35,,3.53,Air,routeA,735.66
cosmetics,C573343-5420/37,89.03,,510.0,$1189.6,Unknown,5.0,7.0,49.0,4.0,Carrier B,$2.18,Supplier 3,Chennai,6.0,761.0,,$51.32,Fail,0.74,Road,,887.33
,C573362-9414/04,69.62,23.0,896.0,$4653.68,,62.0,14.0,99.0,3.0,,$8.22,Supplier 2,Chennai,7.0,646.0,6.0,$37.69,Pass,4.72,Sea,route_C,270.59
skincare,C573351-9414/04,76.74,63.0,915.0,$2043.89,Male,23.0,21.0,37.0,3.0,Carrier A,$8.47,Supplier 2,Mumbai,17.0,569.0,26.0,$30.04,Fail,3.92,Sea,A route,108.95
,C573343-9414/04,71.96,41.0,,$2677.52,Male,42.0,2.0,90.0,3.0,Carrier B,$5.46,Supplier 3,Mumbai,24.0,116.0,23.0,$80.58,Fail,4.92,Rail,route_B,
haircare,R089782-0000/06,73.82,40.0,526.0,$1895.27,,67.0,20.0,99.0,4.0,Carrier A,$8.29,,Chennai,10.0,120.0,3.0,$78.84,Pending,4.08,Sea,route_A,931.02
haircare,R089781-0000/06,56.46,9.0,,$8056.01,Unknown,11.0,19.0,8.0,9.0,Carrier C,$6.08,Supplier 3,Chennai,10.0,103.0,5.0,$72.69,Fail,3.71,Air,A,301.18
,R089782-0000/05,95.75,14.0,7.0,,,13.0,,59.0,,Carrier C,$9.91,Supplier 4,Delhi,,218.0,19.0,$77.62,Pass,2.97,Rail,b,464.79
cosmetics,R089781-0000/05,30.63,13.0,504.0,$1174.18,Unknown,75.0,4.0,74.0,7.0,Carrier A,$2.97,Supplier 3,Chennai,12.0,146.0,16.0,$10.19,Pass,3.36,Air,routeB,308.82
skincare,R089782-0000/04,67.4,8.0,,$9416.55,Male,7.0,6.0,94.0,5.0,,$6.46,Supplier 1,Bangalore,24.0,217.0,8.0,$99.91,Fail,2.63,Road,A,735.31
skincare,R089781-0000/04,23.62,19.0,447.0,$4910.14,Unknown,34.0,26.0,40.0,4.0,Carrier C,$6.25,Supplier 5,Chennai,5.0,965.0,6.0,$79.05,Pass,1.36,Rail,C,564.96
haircare,R089782-0000/03,40.46,30.0,847.0,$2884.71,Unknown,45.0,2.0,14.0,6.0,Carrier C,$1.26,Supplier 4,Delhi,17.0,139.0,7.0,$79.92,Pending,2.14,Rail,routeC,197.87
cosmetics,R089781-0000/03,6.62,92.0,414.0,$4400.44,Female,42.0,15.0,90.0,9.0,Carrier A,,Supplier 2,Mumbai,12.0,,4.0,$94.47,Fail,4.22,Road,routeA,335.39
skincare,R089782-0000/02,32.54,91.0,81.0,$3423.77,Male,54.0,1.0,58.0,6.0,Carrier A,$7.84,Supplier 3,Bangalore,17.0,119.0,21.0,,Pass,2.73,Sea,c,695.9
cosmetics,R089781-0000/02,5.7,,594.0,$6542.99,Non-binary,88.0,25.0,48.0,3.0,Carrier B,$9.96,Supplier 5,Delhi,25.0,844.0,9.0,$33.28,,4.57,Air,route_C,662.5
haircare,R089782-0000/01,7.9,44.0,928.0,$1005.81,Non-binary,23.0,13.0,21.0,6.0,Carrier B,$8.99,Supplier 5,,1.0,961.0,5.0,$87.29,Pending,3.38,Road,route_B,418.73
cosmetics,R089781-0000/01,46.64,,915.0,$6282.17,Non-binary,5.0,27.0,74.0,9.0,Carrier C,,Supplier 2,Delhi,,766.0,13.0,$21.24,Pass,2.8,,A route,
cosmetics,C617157-12905/2,35.59,44.0,442.0,$6719.77,Unknown,63.0,28.0,41.0,3.0,Carrier A,$7.12,Supplier 4,Mumbai,,,11.0,$67.53,Pending,4.64,Sea,b,807.18
skincare,C617157-12905/1,23.87,90.0,858.0,$8582.09,Male,71.0,3.0,5.0,2.0,Carrier A,$5.19,Supplier 5,Chennai,12.0,789.0,27.0,$28.34,Pending,1.13,Rail,a,
skincare,C617157-12903/2,32.06,3.0,593.0,$2923.3,Non-binary,98.0,1.0,,7.0,Carrier C,$5.32,Supplier 4,Mumbai,23.0,189.0,23.0,$29.85,Fail,4.18,Sea,route_A,222.73
haircare,C617157-12903/1,94.14,69.0,754.0,$6108.27,Female,98.0,1.0,,1.0,Carrier C,$4.02,Supplier 4,Chennai,,933.0,3.0,$40.77,Fail,2.95,Road,A,740.33
haircare,C617157-12902/2,72.94,50.0,860.0,$5392.16,Non-binary,52.0,11.0,90.0,2.0,Carrier A,$5.86,Supplier 4,Bangalore,11.0,,8.0,$61.51,Pending,3.43,,a,716.08
skincare,C617157-12902/1,77.0,52.0,873.0,$2364.02,Unknown,73.0,16.0,22.0,4.0,Carrier C,$9.86,Supplier 3,Kolkata,4.0,936.0,1.0,$71.51,Pending,4.66,Road,b,900.28
skincare,C617157-12900/2,39.13,84.0,981.0,$4650.49,Non-binary,12.0,17.0,9.0,9.0,Carrier B,$6.31,Supplier 2,Mumbai,14.0,193.0,7.0,$93.31,Pending,,Sea,B,107.16
haircare,C617157-12900/1,65.83,93.0,933.0,$8981.45,Unknown,13.0,16.0,9.0,7.0,,$5.18,Supplier 1,Bangalore,2.0,115.0,14.0,$20.34,Pass,2.07,Sea,c,511.63
cosmetics,C619765-12905/2,65.14,83.0,235.0,$8945.06,Female,65.0,21.0,32.0,7.0,Carrier B,$1.26,Supplier 3,Mumbai,27.0,805.0,,$72.83,Fail,2.84,Air,route_B,453.75
haircare,C619765-12905/1,44.64,25.0,927.0,$4824.47,Female,77.0,12.0,71.0,1.0,Carrier C,,Supplier 3,,25.0,190.0,6.0,$85.76,Pass,,Sea,A route,782.07
