Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
skincare,TINPOLAROIDUVY,60.58,14.0,,$6675.23,,64.0,2.0,69.0,2.0,,$8.73,Supplier 5,Kolkata,3.0,247.0,14.0,$32.37,Pending,3.07,Air,routeB,342.29
cosmetics,TINPOLAROIDUVM,63.62,76.0,361.0,$2977.36,Female,91.0,6.0,86.0,5.0,Carrier C,$2.06,Supplier 3,Chennai,5.0,,3.0,$18.22,,3.14,Air,C route,846.28
haircare,TINPOLAROIDUVK,37.91,17.0,459.0,$1184.69,Unknown,57.0,18.0,80.0,1.0,Carrier B,,Supplier 3,Delhi,21.0,208.0,21.0,$77.5,Pending,,Sea,routeB,105.93
haircare,PANDALAMN17000,51.75,39.0,248.0,$8439.57,Non-binary,69.0,6.0,41.0,4.0,Carrier C,,Supplier 2,Delhi,18.0,651.0,2.0,$25.81,Fail,3.1,Road,route_A,300.8
skincare,PANDALAMN16800,41.89,9.0,566.0,$4290.36,Male,61.0,,74.0,4.0,,$2.04,Supplier 1,Mumbai,14.0,220.0,3.0,$43.47,Pending,4.85,Air,routeC,644.72
haircare,TESGCYAN000000,7.84,99.0,673.0,,Female,2.0,26.0,24.0,6.0,Carrier C,$7.25,Supplier 2,Chennai,16.0,394.0,4.0,$12.55,Pending,0.99,Road,b,187.04
skincare,TESGMAGENTA000,44.28,77.0,946.0,$3722.31,Non-binary,55.0,19.0,82.0,9.0,,$4.97,Supplier 4,Mumbai,14.0,219.0,22.0,$22.34,Pending,4.76,Sea,b,519.68
haircare,TESGAMARILLO00,10.64,79.0,422.0,$9778.36,Female,97.0,2.0,,3.0,Carrier B,$9.5,,Kolkata,9.0,555.0,5.0,$25.59,Pending,2.69,Air,b,492.59
cosmetics,TESGNEGRO00000,41.1,82.0,923.0,$2531.04,Male,80.0,12.0,18.0,9.0,Carrier B,$2.27,,Mumbai,15.0,629.0,10.0,$14.9,Pending,3.36,Road,route_B,867.27
haircare,TSSK4CYAN00000,59.7,97.0,,$9084.14,,87.0,15.0,7.0,6.0,Carrier C,$6.79,Supplier 1,Kolkata,7.0,268.0,20.0,$69.1,Pending,0.5,Road,route_C,662.86
haircare,TSSK4MAGENTA00,58.36,6.0,15.0,,Male,38.0,14.0,4.0,7.0,Carrier A,$4.44,Supplier 4,Delhi,14.0,809.0,29.0,$85.33,,1.9,Air,routeC,675.73
skincare,TSSK4AMARILLO0,66.6,91.0,736.0,$1688.32,Male,80.0,6.0,90.0,2.0,Carrier A,$9.61,Supplier 3,Mumbai,6.0,242.0,2.0,$43.6,Pending,3.85,Sea,routeB,956.63
haircare,TSSK4NEGRO0000,10.43,23.0,573.0,$9880.56,Female,,18.0,69.0,6.0,Carrier A,,Supplier 4,Mumbai,21.0,136.0,12.0,$88.71,Pending,3.53,Rail,route_C,984.12
haircare,PANDAPRINT1610,65.56,59.0,122.0,$3442.29,Female,29.0,5.0,60.0,,,$9.66,Supplier 2,Bangalore,15.0,797.0,27.0,$29.2,Fail,0.2,Road,routeA,688.06
skincare,CORTALASER1325,31.9,91.0,277.0,$1887.25,Male,26.0,18.0,55.0,2.0,Carrier A,$9.11,Supplier 1,Delhi,20.0,360.0,5.0,$39.29,Fail,2.73,Sea,c,569.8
cosmetics,HX005,40.51,98.0,558.0,$8463.83,,35.0,3.0,16.0,2.0,Carrier A,$3.43,Supplier 2,Bangalore,8.0,330.0,5.0,$23.57,Pass,0.44,Air,,647.13
cosmetics,8508356,85.94,46.0,453.0,$7360.08,Unknown,79.0,3.0,,2.0,Carrier A,$8.23,Supplier 3,Kolkata,2.0,353.0,27.0,$65.85,Pending,4.98,Road,A,444.2
skincare,3MGM0080WI,1.89,38.0,390.0,$6554.97,Male,67.0,22.0,90.0,1.0,Carrier A,$9.96,Supplier 3,,8.0,428.0,23.0,$47.79,Fail,4.49,Road,C route,988.71
skincare,3MGM0100WI,59.25,14.0,294.0,$2403.83,Female,87.0,22.0,82.0,5.0,Carrier C,$3.27,Supplier 1,Delhi,,396.0,1.0,$65.2,Fail,0.11,Road,route_B,734.52
skincare,3MGM0130WI,60.27,72.0,574.0,$5306.47,Female,29.0,10.0,29.0,8.0,Carrier C,$4.93,Supplier 5,Kolkata,26.0,109.0,4.0,$78.55,Fail,4.29,Sea,C route,361.91
skincare,3MGM0120WI,40.27,62.0,598.0,,Non-binary,34.0,19.0,23.0,2.0,Carrier A,$5.68,Supplier 4,Delhi,17.0,545.0,27.0,$59.11,Fail,,Road,A route,
skincare,3MXP1170WI,24.47,35.0,,$3732.62,Unknown,97.0,3.0,14.0,5.0,,$3.65,Supplier 4,Kolkata,19.0,935.0,21.0,$66.49,Fail,1.77,Road,A route,140.25
cosmetics,3MGM0710WI,24.23,19.0,210.0,$3805.21,Male,41.0,29.0,79.0,,Carrier B,$1.14,Supplier 3,Chennai,5.0,329.0,24.0,$94.17,Fail,3.6,Air,routeC,284.42
cosmetics,3MGM0700WI,88.49,,590.0,,,41.0,12.0,49.0,5.0,Carrier B,$2.98,Supplier 2,Mumbai,22.0,635.0,12.0,$36.92,Pass,2.21,Road,routeA,309.62
skincare,3MGM0680WI,44.76,78.0,714.0,$2568.19,Unknown,23.0,29.0,33.0,2.0,,$3.54,Supplier 2,Chennai,20.0,177.0,12.0,$42.32,Fail,,Sea,C,473.54
haircare,3MGM0660WI,33.76,84.0,302.0,$8878.65,Male,71.0,16.0,25.0,3.0,Carrier A,$4.99,Supplier 5,Delhi,16.0,524.0,16.0,,Pass,1.7,Air,c,293.36
skincare,3MXP0160WI,45.43,,909.0,$4975.72,Unknown,,17.0,21.0,6.0,Carrier B,$2.54,Supplier 2,Delhi,7.0,292.0,24.0,,Pass,1.61,Rail,B,667.82
haircare,3MGM0020WI,67.27,40.0,223.0,$9858.11,Female,58.0,,17.0,5.0,Carrier B,$8.86,Supplier 4,Chennai,7.0,500.0,17.0,$26.07,Pending,2.12,Air,routeA,290.13
skincare,3MXP4560WI,15.43,88.0,,$4561.37,Unknown,32.0,13.0,23.0,4.0,Carrier A,$7.34,Supplier 2,,18.0,208.0,21.0,$43.85,Pending,0.73,Road,C route,269.09
skincare,3MGM0060WI,45.49,14.0,,$7436.68,Male,31.0,24.0,,4.0,,$1.77,Supplier 5,Mumbai,18.0,891.0,10.0,$52.11,Pending,4.16,Rail,A,
cosmetics,3TBH1240WI,59.2,26.0,990.0,$3537.27,Unknown,82.0,2.0,81.0,5.0,Carrier C,$6.85,Supplier 4,Bangalore,2.0,362.0,17.0,$47.75,Fail,,Air,c,899.8
haircare,3MGM0640WI,94.91,87.0,518.0,$4274.29,Non-binary,43.0,4.0,58.0,2.0,,$6.88,Supplier 2,Kolkata,,428.0,17.0,$26.04,Pending,2.0,Road,c,521.47
haircare,3MGP0100WI,26.0,22.0,93.0,$2716.53,Female,7.0,10.0,14.0,9.0,Carrier A,,Supplier 4,Bangalore,14.0,462.0,,$93.2,Fail,4.47,Air,routeB,472.46
cosmetics,3MGP0020WI,36.57,48.0,520.0,$4123.56,Female,1.0,7.0,93.0,2.0,Carrier B,$1.03,Supplier 3,Mumbai,,966.0,2.0,$78.61,Fail,2.48,,route_C,620.29
cosmetics,3MGP0090WI,38.56,83.0,428.0,$5925.14,Unknown,61.0,24.0,20.0,2.0,,$3.23,Supplier 3,Chennai,29.0,477.0,25.0,$53.32,Pending,2.72,Road,routeB,331.49
cosmetics,3MGP0070WI,60.95,51.0,,$9925.96,,14.0,17.0,30.0,9.0,Carrier C,$9.35,Supplier 3,Kolkata,9.0,879.0,4.0,$71.21,Pending,4.78,Sea,A,418.09
cosmetics,3MGP0060WI,36.32,3.0,235.0,,Non-binary,52.0,20.0,19.0,3.0,Carrier A,$9.39,Supplier 2,Chennai,,440.0,19.0,$90.76,Pass,,Road,B,292.45
haircare,3MGP0120WI,53.82,42.0,620.0,$2793.21,Female,,6.0,53.0,7.0,Carrier B,,Supplier 5,Bangalore,5.0,358.0,11.0,$22.26,Pass,0.85,Sea,route_B,614.63
haircare,3MGP0490WI,,19.0,161.0,$1404.65,,6.0,19.0,56.0,4.0,Carrier C,$7.89,Supplier 4,Delhi,11.0,434.0,17.0,$32.53,Fail,2.37,Rail,a,727.65
skincare,3MXP0780WI,70.83,73.0,721.0,$2137.21,Male,10.0,5.0,77.0,6.0,Carrier C,$1.82,,Chennai,8.0,184.0,12.0,$58.84,Fail,4.86,Sea,B route,706.33
skincare,3MXP1280WI,45.19,28.0,752.0,$6063.0,,71.0,10.0,82.0,4.0,,,,Bangalore,5.0,621.0,2.0,$81.91,Pending,1.86,Air,B route,329.34
cosmetics,3MXP0760WI,86.56,84.0,331.0,$7886.44,Non-binary,90.0,9.0,23.0,7.0,Carrier B,$3.08,Supplier 3,Bangalore,29.0,900.0,6.0,$13.26,Pending,1.86,Road,routeC,801.68
cosmetics,3MXP0610WI,56.26,45.0,333.0,$9463.77,Unknown,98.0,27.0,62.0,1.0,,$2.63,Supplier 1,Bangalore,11.0,913.0,9.0,$98.56,Pass,0.98,Air,route_B,330.36
cosmetics,3MXP0220WI,54.45,71.0,50.0,$1142.41,Male,30.0,13.0,33.0,3.0,,$8.29,Supplier 1,Delhi,5.0,670.0,5.0,$50.94,Pending,0.57,Sea,routeC,235.28
skincare,3MXP4040WI,4.38,78.0,523.0,$5704.84,Unknown,21.0,19.0,18.0,3.0,Carrier A,,Supplier 2,Delhi,17.0,407.0,20.0,$42.33,Fail,3.7,Road,b,414.83
skincare,3MXP0562WI,,63.0,863.0,$5237.81,Non-binary,60.0,21.0,73.0,1.0,Carrier C,$5.22,Supplier 4,Delhi,22.0,361.0,,$36.35,Pending,3.85,Sea,A,637.97
skincare,3MXP1880WI,13.17,73.0,668.0,$6904.5,Unknown,,,,6.0,Carrier C,$9.45,Supplier 3,Kolkata,4.0,997.0,21.0,$25.69,Pass,4.85,Rail,routeA,227.8
skincare,3MXP4060WI,23.88,19.0,492.0,$6036.21,Female,97.0,6.0,32.0,9.0,Carrier B,$2.67,Supplier 5,Delhi,15.0,896.0,9.0,$81.24,Fail,3.87,Rail,route_B,683.28
skincare,3MXP4180WI,6.12,47.0,582.0,$7183.35,Unknown,74.0,4.0,61.0,8.0,Carrier B,$9.8,Supplier 2,Delhi,19.0,730.0,28.0,$95.99,Pass,1.22,Rail,routeC,876.76
skincare,3MXP4500WI,64.36,14.0,681.0,$6922.74,Non-binary,63.0,24.0,54.0,,Carrier A,$9.95,Supplier 2,Delhi,22.0,779.0,29.0,$47.23,Pass,,Sea,B route,363.83
skincare,3MXP4100WI,23.25,38.0,272.0,$2053.11,Non-binary,,27.0,17.0,8.0,Carrier A,$6.0,Supplier 5,Chennai,2.0,964.0,23.0,$95.72,Fail,4.93,Sea,c,505.19
cosmetics,3TBH0160WI,18.82,53.0,580.0,$8197.46,Non-binary,51.0,3.0,,6.0,Carrier A,$2.53,,Delhi,24.0,800.0,8.0,$84.14,Pass,1.7,Rail,B route,305.48
cosmetics,3MXP4620WI,9.77,61.0,867.0,$2109.09,,64.0,3.0,91.0,9.0,Carrier B,$3.84,Supplier 5,Kolkata,17.0,551.0,20.0,$53.29,Pending,1.56,Sea,route_A,425.14
cosmetics,3MXP4520WI,11.23,36.0,252.0,$7286.78,Female,76.0,4.0,70.0,3.0,Carrier C,$4.82,Supplier 1,Bangalore,12.0,350.0,27.0,$70.66,Pending,4.53,Air,routeA,119.77
cosmetics,3TBH0440WI,58.88,40.0,560.0,$4745.31,Male,56.0,25.0,99.0,9.0,,$3.78,Supplier 3,Chennai,25.0,423.0,8.0,$49.15,Pass,,,C route,958.39
skincare,3TBH1280WI,69.13,81.0,696.0,$5624.66,Female,80.0,5.0,34.0,4.0,Carrier A,$3.53,Supplier 1,Mumbai,24.0,,22.0,$60.29,Pending,1.07,Air,B route,
haircare,3TBH0400WI,40.34,30.0,832.0,$9129.68,Unknown,41.0,8.0,84.0,7.0,Carrier B,$9.75,Supplier 3,Delhi,17.0,801.0,21.0,$15.22,Pass,4.45,Rail,routeC,809.98
skincare,3TBH1360WI,48.51,9.0,699.0,$9008.95,,32.0,16.0,25.0,9.0,Carrier A,$2.38,Supplier 1,Bangalore,10.0,927.0,29.0,$72.66,Pending,4.97,Sea,a,228.38
haircare,3TBH1600WI,68.91,64.0,90.0,$8360.71,Male,15.0,22.0,68.0,2.0,Carrier C,$7.6,Supplier 4,Bangalore,28.0,735.0,28.0,$14.75,Pass,0.43,Rail,routeC,831.12
cosmetics,3TBH2120WI,2.72,33.0,446.0,$5591.34,Unknown,62.0,3.0,74.0,2.0,Carrier B,$1.0,Supplier 3,Chennai,25.0,695.0,23.0,,Pending,4.31,Road,routeB,874.13
skincare,3TBH1680WI,32.99,52.0,332.0,$7626.16,Non-binary,,24.0,74.0,9.0,Carrier A,,Supplier 2,Mumbai,18.0,396.0,6.0,$84.25,Fail,,,routeC,
cosmetics,3TBH2000WI,97.34,89.0,,,Non-binary,28.0,12.0,,3.0,Carrier A,$9.24,,Kolkata,19.0,826.0,3.0,$31.34,Fail,2.62,Sea,route_B,912.89
skincare,3TBH1780WI,58.43,14.0,,$8826.45,Non-binary,81.0,25.0,85.0,9.0,Carrier B,$3.59,Supplier 3,Bangalore,,336.0,5.0,$39.13,,4.57,Rail,B route,250.48
cosmetics,3MGP0140WI,26.17,75.0,601.0,$4624.98,Non-binary,64.0,8.0,11.0,5.0,Carrier B,$2.67,Supplier 3,Bangalore,13.0,724.0,9.0,$53.32,Pass,4.87,Rail,A,528.83
haircare,3TBH2160WI,52.65,,274.0,$9732.12,Non-binary,59.0,13.0,91.0,6.0,Carrier A,,Supplier 4,Bangalore,14.0,316.0,7.0,$63.7,Pending,1.31,Rail,routeB,658.1
haircare,3TBH2940WI,34.92,99.0,19.0,$9390.9,Unknown,58.0,4.0,16.0,2.0,Carrier C,$7.41,Supplier 1,Bangalore,,932.0,28.0,,Pass,1.06,Road,B route,
haircare,3TBH0040WI,53.69,59.0,983.0,$7674.42,Male,2.0,14.0,90.0,8.0,Carrier B,$7.19,Supplier 2,Chennai,16.0,345.0,4.0,$63.32,Pending,0.4,Road,B route,874.94
skincare,3TBH2240WI,13.45,78.0,311.0,$3514.74,Male,36.0,14.0,61.0,9.0,Carrier C,,Supplier 1,Mumbai,18.0,547.0,7.0,$36.8,Pending,2.81,Rail,C route,294.12
haircare,3TBH0527WI,14.14,94.0,870.0,$2184.88,,71.0,13.0,94.0,2.0,Carrier A,$3.27,Supplier 1,Bangalore,26.0,946.0,5.0,$14.99,Fail,0.07,Sea,a,258.08
skincare,3TBH3100WI,,41.0,886.0,$8692.33,Unknown,13.0,27.0,80.0,,Carrier C,$9.6,Supplier 5,,18.0,418.0,11.0,$10.23,Pass,2.06,,C,328.04
haircare,2CNA0060MC,94.04,68.0,978.0,$2487.72,Female,15.0,6.0,7.0,6.0,,$9.31,,,16.0,531.0,29.0,$19.1,Pass,,Rail,C route,
haircare,2CNA0080MC,73.56,68.0,154.0,,Female,89.0,17.0,16.0,8.0,Carrier A,$5.12,Supplier 5,Delhi,17.0,503.0,15.0,$81.3,Pass,,Air,A,
skincare,2CNA0160MC,17.08,92.0,390.0,$5416.89,Unknown,,4.0,99.0,5.0,Carrier A,$8.62,Supplier 4,Bangalore,7.0,985.0,2.0,$96.53,,0.2,Road,route_C,612.67
skincare,2CNA0260MC,19.65,8.0,260.0,$4659.01,Non-binary,60.0,8.0,16.0,9.0,Carrier A,,Supplier 1,Bangalore,12.0,,13.0,$48.43,Pass,4.18,Road,routeC,551.23
haircare,1VDD0180GE,73.35,2.0,620.0,$9128.72,,22.0,17.0,40.0,1.0,Carrier C,$4.82,Supplier 1,Bangalore,2.0,675.0,22.0,$56.14,Fail,1.05,Air,B,644.85
skincare,1VMG0040GE,16.46,86.0,883.0,$6434.66,Unknown,63.0,3.0,12.0,9.0,Carrier A,$2.41,Supplier 4,Bangalore,10.0,830.0,16.0,$23.22,Pending,1.64,Rail,C route,654.68
haircare,1MES0009GE,24.22,41.0,797.0,$6189.53,,90.0,17.0,35.0,7.0,Carrier A,$4.84,Supplier 1,Bangalore,5.0,441.0,7.0,$59.59,Pass,4.35,Sea,A route,253.27
skincare,1VBF0780GE,96.37,55.0,571.0,$6028.89,Female,97.0,9.0,21.0,,Carrier C,$5.84,Supplier 1,Kolkata,21.0,488.0,8.0,$23.02,Pass,3.73,Sea,route_C,717.77
cosmetics,1VBF0800GE,26.28,,125.0,,Female,75.0,2.0,50.0,3.0,Carrier B,$1.2,Supplier 2,Mumbai,3.0,133.0,6.0,$65.01,,1.1,Road,route_B,507.12
cosmetics,1VDD0080GE,66.5,93.0,354.0,$8070.79,Non-binary,74.0,25.0,43.0,6.0,Carrier C,$5.0,Supplier 5,Mumbai,19.0,138.0,24.0,$93.99,Fail,,Air,route_C,565.64
cosmetics,1VBS0170GE,,62.0,,$3275.19,Female,25.0,13.0,17.0,1.0,Carrier C,$8.03,,Delhi,13.0,678.0,7.0,$27.61,,3.58,Sea,A route,127.28
cosmetics,1VGF0040GE,38.06,48.0,619.0,$9450.05,,48.0,20.0,32.0,3.0,Carrier C,$7.12,Supplier 5,Kolkata,,308.0,18.0,$78.81,Fail,1.95,Road,B route,788.1
,1VMG0090GE,2.73,30.0,811.0,$9045.87,Unknown,43.0,2.0,41.0,2.0,Carrier A,$6.72,Supplier 3,Bangalore,3.0,,22.0,$12.12,Pending,3.83,Sea,route_C,851.89
haircare,1VGF0050GE,25.17,12.0,245.0,$4037.32,Female,38.0,20.0,6.0,9.0,Carrier A,$9.19,Supplier 2,Mumbai,6.0,955.0,25.0,$43.79,Pending,2.23,Sea,routeA,657.48
cosmetics,1VMP0190GE,83.26,35.0,848.0,$7565.17,Unknown,41.0,28.0,88.0,3.0,,$1.16,Supplier 5,Chennai,14.0,251.0,28.0,$19.97,Fail,1.73,Sea,A route,773.85
cosmetics,2VRA0181GE,86.6,,450.0,$6159.01,Female,45.0,11.0,27.0,2.0,Carrier B,,Supplier 5,Chennai,4.0,998.0,22.0,$41.72,Fail,2.26,Road,routeC,570.44
cosmetics,4VBA0718GE,77.08,64.0,,$4038.84,Female,88.0,27.0,20.0,4.0,,$8.09,Supplier 2,Chennai,,,20.0,$25.62,Pending,3.74,Air,C route,656.52
cosmetics,1MES0010GE,12.2,,247.0,$9896.69,Male,40.0,26.0,25.0,2.0,Carrier B,$5.87,Supplier 1,Bangalore,19.0,298.0,7.0,$43.6,Fail,4.51,Rail,B route,455.11
skincare,1VBS0120GE,,85.0,520.0,$1227.14,Non-binary,97.0,22.0,66.0,1.0,Carrier A,,Supplier 5,Bangalore,18.0,700.0,3.0,$47.58,Pass,0.25,Air,routeC,812.69
,1VBA0488GE,,21.0,141.0,$3273.81,Non-binary,17.0,,9.0,6.0,Carrier C,$2.23,Supplier 1,Delhi,29.0,859.0,5.0,$37.05,Pending,2.62,Sea,route_B,521.44
cosmetics,1VBS0050GE,,69.0,362.0,$5680.67,Male,88.0,11.0,92.0,,Carrier A,,Supplier 5,,3.0,934.0,1.0,$69.1,Fail,0.16,Air,C,712.19
cosmetics,1VGF0010GE,94.15,48.0,8.0,$5697.58,Male,57.0,23.0,,2.0,Carrier B,$5.24,,Delhi,20.0,178.0,15.0,$92.7,Pass,2.34,Sea,A route,659.29
cosmetics,1VBS0580GE,82.86,20.0,478.0,$6300.4,Non-binary,2.0,3.0,61.0,9.0,Carrier B,$8.9,Supplier 3,Chennai,6.0,576.0,26.0,$46.05,Pending,4.43,Road,A route,732.08
,1VRT0170GE,,67.0,352.0,$7765.09,Female,96.0,3.0,38.0,3.0,Carrier A,$6.27,Supplier 5,Bangalore,16.0,533.0,3.0,$27.31,Pending,1.81,Road,a,806.69
skincare,2VRA0140GE,58.14,44.0,996.0,$6611.3,Female,62.0,28.0,3.0,8.0,,$7.07,,Chennai,,896.0,,$34.37,Pass,4.66,Road,A route,561.44
haircare,2VRA0241GE,35.51,33.0,,$6402.53,Non-binary,88.0,26.0,84.0,,Carrier A,$8.24,Supplier 2,Delhi,24.0,941.0,25.0,$86.86,Pending,3.15,Sea,routeB,831.76
skincare,2FIB0020GE,16.77,73.0,606.0,$1481.63,Female,9.0,12.0,70.0,3.0,Carrier A,,Supplier 4,Bangalore,3.0,131.0,9.0,$61.45,Fail,4.67,Air,route_A,547.53
cosmetics,2FIB0120GE,60.89,,833.0,,Male,68.0,24.0,97.0,3.0,Carrier A,$4.58,Supplier 2,Kolkata,12.0,186.0,15.0,$50.95,Pending,3.79,Rail,b,960.97
cosmetics,4VBE0060GE,32.49,9.0,427.0,$3088.5,Female,81.0,5.0,55.0,6.0,Carrier C,$5.62,Supplier 5,Mumbai,19.0,650.0,10.0,$23.47,Fail,,Rail,b,777.4
haircare,4VFB0060GE,86.78,68.0,,$3388.33,Female,17.0,20.0,1.0,1.0,Carrier B,$8.23,Supplier 2,Mumbai,19.0,492.0,2.0,$50.48,Pass,1.16,Road,B,254.03
,1VCT0180GE,99.34,,593.0,$5989.04,Unknown,50.0,7.0,70.0,,Carrier C,$4.36,Supplier 4,Delhi,24.0,712.0,20.0,$35.06,Pass,1.97,Rail,routeC,846.63
skincare,4VFB0020GE,75.49,81.0,187.0,$2795.55,Unknown,94.0,7.0,45.0,1.0,Carrier B,$4.49,Supplier 3,Chennai,4.0,,5.0,$94.88,Pending,0.85,Sea,routeB,596.43
skincare,3LAA0010GE,9.96,98.0,596.0,$3645.54,Unknown,40.0,13.0,98.0,3.0,,$1.86,Supplier 1,Kolkata,1.0,331.0,19.0,$89.57,Pass,2.47,Air,c,986.01
haircare,1VRT0410GE,29.58,88.0,600.0,$3133.76,Female,,9.0,47.0,9.0,Carrier B,$9.23,Supplier 1,Bangalore,2.0,679.0,13.0,$17.55,Pass,2.36,Rail,,746.94
skincare,1VRT0400GE,11.8,96.0,754.0,$9536.53,Non-binary,75.0,25.0,79.0,5.0,Carrier C,$1.82,Supplier 3,Chennai,13.0,291.0,11.0,$56.5,Pending,4.78,Rail,C route,175.95
haircare,3300,65.4,65.0,854.0,$9501.99,Male,85.0,21.0,26.0,5.0,Carrier A,$6.83,Supplier 1,Delhi,26.0,639.0,1.0,$30.26,Fail,2.17,Air,C route,455.46
skincare,3250,76.75,8.0,93.0,$6489.47,Female,21.0,13.0,14.0,4.0,Carrier A,$4.72,Supplier 5,Chennai,29.0,369.0,22.0,$46.97,Pending,3.93,,route_A,565.55
haircare,650H,92.64,45.0,86.0,$9320.7,Non-binary,18.0,12.0,54.0,3.0,Carrier A,$4.65,,Delhi,13.0,837.0,15.0,$88.92,Pending,4.71,Air,routeB,855.11
haircare,250H,44.38,87.0,44.0,$8072.31,Female,55.0,13.0,71.0,5.0,Carrier A,$7.12,Supplier 4,Mumbai,2.0,176.0,26.0,$57.48,Fail,4.38,Sea,C route,756.41
haircare,060700091,90.24,47.0,137.0,$6309.53,Male,29.0,24.0,,4.0,Carrier A,$1.6,Supplier 4,Mumbai,19.0,834.0,18.0,$40.08,Fail,1.04,Sea,routeA,432.42
skincare,060700092,87.91,40.0,421.0,$1057.92,Female,24.0,10.0,31.0,8.0,Carrier C,$6.34,Supplier 2,Chennai,22.0,983.0,16.0,$28.71,Fail,2.48,Sea,route_B,688.09
skincare,060700093,32.4,76.0,74.0,$7952.65,Male,74.0,1.0,88.0,4.0,Carrier C,$7.95,Supplier 4,Kolkata,24.0,266.0,9.0,$82.03,Pending,1.74,Road,,619.22
skincare,060700094,87.02,,548.0,$7322.4,Female,17.0,25.0,59.0,8.0,Carrier C,$8.45,Supplier 5,Bangalore,16.0,383.0,1.0,$66.21,Fail,2.0,Sea,c,213.45
haircare,060700095,38.19,76.0,613.0,$6537.28,Male,18.0,8.0,95.0,6.0,Carrier C,$2.53,,Delhi,12.0,803.0,11.0,$52.13,Pass,1.8,Rail,routeA,311.37
skincare,3400,30.39,46.0,988.0,$7843.82,Female,42.0,22.0,29.0,5.0,Carrier C,$9.08,Supplier 1,Bangalore,1.0,188.0,9.0,$29.57,Fail,4.13,,routeA,407.01
skincare,3350,65.26,47.0,512.0,$5616.3,Male,84.0,16.0,96.0,4.0,,$6.91,Supplier 2,Mumbai,9.0,643.0,23.0,,Pass,2.26,Road,B route,
haircare,1590,33.51,15.0,156.0,$7336.75,Unknown,45.0,13.0,17.0,4.0,Carrier C,$8.94,Supplier 2,Kolkata,17.0,748.0,11.0,$96.39,Fail,2.62,Road,C route,235.12
cosmetics,1030,63.39,,938.0,$9416.55,Female,82.0,3.0,14.0,4.0,Carrier A,$5.37,Supplier 5,Kolkata,10.0,255.0,13.0,$56.81,Pass,4.91,Sea,B,152.38
haircare,9999,61.37,26.0,255.0,$4382.25,Female,17.0,3.0,36.0,9.0,Carrier B,$5.88,Supplier 4,Bangalore,18.0,,26.0,$46.06,Pass,0.3,Road,,885.79
skincare,2510,56.78,52.0,,,Non-binary,73.0,,58.0,4.0,Carrier C,$9.27,Supplier 1,Mumbai,19.0,194.0,2.0,$56.93,Pass,2.44,Sea,A,360.05
haircare,2515,,93.0,981.0,$5281.19,Non-binary,14.0,5.0,24.0,9.0,Carrier B,$9.1,Supplier 4,Bangalore,7.0,116.0,,$80.11,Pass,3.87,Sea,C,361.29
cosmetics,2506-W,55.3,22.0,728.0,$7069.6,Male,49.0,26.0,63.0,6.0,Carrier C,$5.03,Supplier 3,Chennai,25.0,216.0,6.0,$40.61,Pass,0.76,Road,b,285.61
haircare,8850,60.05,21.0,170.0,$7866.04,Female,29.0,,91.0,7.0,,$3.47,Supplier 4,Kolkata,19.0,432.0,8.0,$26.08,Fail,3.06,Road,routeC,527.86
,8800,55.02,51.0,764.0,$1409.07,Male,95.0,7.0,25.0,,Carrier A,$4.54,Supplier 5,Kolkata,24.0,922.0,18.0,$62.64,Pending,1.2,Rail,routeB,562.82
cosmetics,1200-1,45.0,38.0,,$6819.4,Unknown,4.0,21.0,59.0,8.0,Carrier B,$4.49,Supplier 4,Chennai,15.0,621.0,,$69.87,Pending,4.34,Road,routeA,287.45
skincare,4100-B,2.45,20.0,322.0,$3040.67,Non-binary,82.0,24.0,32.0,3.0,Carrier A,$3.58,Supplier 2,,,179.0,21.0,$74.14,Pending,1.64,,routeB,647.71
,4100-C,59.12,29.0,567.0,$7030.29,Male,20.0,10.0,82.0,1.0,Carrier A,$3.42,Supplier 1,Kolkata,10.0,745.0,,$89.38,Pending,1.65,Rail,route_B,750.7
cosmetics,4100-O,17.68,51.0,456.0,,Male,47.0,10.0,18.0,5.0,Carrier B,$8.75,Supplier 5,Delhi,23.0,531.0,12.0,$43.41,Pending,2.99,Rail,,436.46
haircare,9700,64.62,4.0,944.0,$7961.97,Non-binary,9.0,20.0,37.0,2.0,Carrier A,$1.63,Supplier 3,,20.0,,11.0,$16.78,Pass,0.92,Sea,routeC,626.91
haircare,2575,76.18,55.0,603.0,$2110.61,Female,77.0,2.0,26.0,6.0,Carrier C,$7.1,Supplier 1,,20.0,215.0,6.0,$96.25,Fail,1.42,Road,A route,552.07
skincare,AN5140,50.54,71.0,790.0,$6636.9,Male,79.0,3.0,9.0,9.0,Carrier C,$2.56,Supplier 1,Chennai,4.0,,3.0,$49.15,Pass,2.08,Road,C route,275.99
haircare,AN5005,54.69,92.0,,$3506.24,Non-binary,27.0,8.0,99.0,1.0,Carrier C,$4.1,Supplier 2,Bangalore,6.0,352.0,14.0,$66.09,Fail,1.77,Air,route_B,757.01
haircare,AN0487,95.2,28.0,155.0,$8676.84,Female,15.0,11.0,64.0,4.0,Carrier C,$1.55,Supplier 2,Mumbai,4.0,268.0,28.0,$69.97,Fail,2.62,Road,routeA,821.31
