Product type,SKU,Estimated price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Demurrage
haircare,C570362-0601/06,90590.0,61.0,971.0,$6801.81,Unknown,69.0,,86.0,7.0,Carrier C,$302.00,Supplier 4,Mumbai,12.0,974.0,19.0,$80.98,Fail,1.76,Sea,routeA,840.89,0.0
skincare,C570362-0601/05,78470.0,55.0,611.0,$1814.02,Female,84.0,8.0,,7.0,Carrier A,$304.00,Supplier 5,Bangalore,29.0,350.0,10.0,$40.34,Pending,2.43,Rail,B route,302.46,0.0
skincare,C570362-0601/04,87440.0,34.0,536.0,$6039.54,Male,79.0,13.0,20.0,7.0,Carrier B,$567.00,Supplier 5,Chennai,8.0,593.0,,$77.22,Fail,1.15,Road,A,398.51,0.0
skincare,C570362-0569/07,74900.0,62.0,787.0,$4288.6,Female,96.0,3.0,,9.0,,$921.00,Supplier 3,Chennai,,592.0,3.0,$99.19,Fail,3.91,Sea,route_C,740.19,0.0
cosmetics,C570362-0569/05,49140.0,14.0,703.0,$7214.55,Non-binary,22.0,9.0,85.0,9.0,Carrier C,$176.00,Supplier 5,Chennai,7.0,,19.0,$12.63,Pass,0.34,Air,B,536.5,1561850.0
,C570362-0569/04,41960.0,57.0,63.0,$9007.54,Non-binary,28.0,25.0,89.0,9.0,Carrier C,$877.00,,Delhi,,375.0,25.0,$90.45,Pass,,Sea,route_C,209.03,0.0
skincare,C570362-0334/03,67760.0,45.0,,$7021.46,Unknown,43.0,14.0,61.0,1.0,Carrier B,,Supplier 1,Bangalore,19.0,138.0,16.0,$39.63,Fail,2.33,Rail,route_C,348.34,2052865.0
skincare,C570362-0334/02,75310.0,3.0,546.0,$1967.27,Male,57.0,18.0,9.0,,Carrier A,$526.00,Supplier 5,Chennai,,102.0,17.0,$44.6,Pending,0.36,Road,B route,545.36,0.0
,C570362-0334/01,74470.0,20.0,188.0,$9718.92,Unknown,95.0,13.0,9.0,8.0,Carrier A,$543.00,Supplier 4,Kolkata,9.0,909.0,16.0,$76.63,Pending,3.39,Sea,route_B,464.42,0.0
skincare,C570362-0236/03,2510.0,87.0,557.0,$4349.13,Unknown,6.0,11.0,81.0,7.0,Carrier A,$139.00,Supplier 3,Chennai,11.0,967.0,6.0,$66.67,Pass,2.2,Air,routeA,332.53,0.0
skincare,C570362-0236/02,17670.0,50.0,301.0,$8418.38,Male,2.0,12.0,52.0,3.0,Carrier B,$232.00,Supplier 1,,4.0,765.0,5.0,,Pass,0.38,Air,routeA,125.45,
haircare,C570362-0236/01,45130.0,54.0,187.0,$2722.34,Female,82.0,5.0,84.0,5.0,Carrier C,$156.00,Supplier 3,,8.0,957.0,12.0,$81.79,Pending,4.12,Rail,routeA,544.67,0.0
haircare,C570362-0190/03,63520.0,25.0,193.0,$7504.9,Non-binary,86.0,12.0,14.0,,Carrier B,$935.00,Supplier 5,Delhi,22.0,799.0,15.0,$84.14,Pending,,Sea,routeA,322.13,1818622.0
cosmetics,C570362-0190/02,51060.0,27.0,940.0,$3490.28,Non-binary,26.0,23.0,54.0,,Carrier C,$343.00,Supplier 3,Mumbai,26.0,855.0,10.0,$65.94,Fail,2.54,Air,routeC,977.9,
cosmetics,C570362-0190/01,92960.0,63.0,304.0,$5455.44,Female,3.0,,74.0,,Carrier B,$532.00,Supplier 4,Mumbai,,,24.0,$39.45,Pass,3.59,Road,A,161.97,932070.0
haircare,C570358-0601/06,31320.0,89.0,407.0,$7012.42,Female,8.0,10.0,63.0,3.0,Carrier C,$855.00,Supplier 1,Kolkata,16.0,543.0,7.0,$41.42,Pass,0.69,Rail,A,939.39,0.0
haircare,C570358-0601/05,96220.0,47.0,570.0,$3121.73,Non-binary,64.0,8.0,40.0,7.0,Carrier B,$986.00,Supplier 5,Kolkata,26.0,253.0,19.0,$94.49,Fail,1.23,Air,A,633.84,398436.0
skincare,C570358-0601/04,85470.0,88.0,872.0,$5320.75,,25.0,6.0,,7.0,Carrier B,$586.00,Supplier 1,Mumbai,4.0,891.0,2.0,,Pass,4.18,Road,a,719.24,0.0
skincare,C570358-0569/07,38670.0,98.0,975.0,$4755.42,Male,16.0,28.0,33.0,2.0,Carrier B,$168.00,Supplier 3,Mumbai,19.0,613.0,26.0,$17.03,,2.35,Air,C,998.95,1698639.0
cosmetics,C570358-0569/05,57960.0,72.0,887.0,$8601.62,Male,28.0,,,3.0,Carrier C,$250.00,Supplier 4,Kolkata,14.0,639.0,28.0,$67.67,Pending,1.24,Sea,route_B,664.29,2138270.0
cosmetics,C570358-0569/04,4990.0,15.0,726.0,$7522.15,Non-binary,46.0,3.0,12.0,1.0,Carrier C,$584.00,Supplier 1,Delhi,22.0,,20.0,$63.63,Pass,3.01,Air,route_A,920.9,0.0
haircare,C570358-0334/03,94690.0,18.0,493.0,$6634.64,Female,37.0,7.0,4.0,2.0,Carrier A,$734.00,Supplier 5,Bangalore,,,22.0,$59.43,Pending,1.08,,,630.8,1816463.0
haircare,C570358-0334/02,79520.0,27.0,245.0,$2802.4,Female,11.0,4.0,17.0,5.0,Carrier C,$538.00,,Bangalore,6.0,185.0,22.0,$73.5,Pass,4.9,Rail,c,533.88,0.0
skincare,C570358-0334/01,61770.0,64.0,,$3100.86,Male,18.0,14.0,20.0,7.0,Carrier B,$634.00,Supplier 2,Delhi,8.0,917.0,5.0,$29.69,Pass,4.34,Rail,routeC,206.24,0.0
,C570358-0236/03,40170.0,51.0,493.0,$1244.04,Non-binary,70.0,19.0,81.0,1.0,Carrier A,$391.00,Supplier 1,Delhi,12.0,568.0,26.0,$84.45,Pass,0.35,Rail,routeA,,0.0
haircare,C570358-0236/02,49700.0,99.0,705.0,$5727.84,Female,22.0,1.0,52.0,1.0,Carrier B,$789.00,Supplier 4,Bangalore,,728.0,5.0,$68.1,Pending,1.83,Sea,route_C,576.7,0.0
cosmetics,C570358-0236/01,87490.0,61.0,612.0,$1755.94,Unknown,95.0,26.0,88.0,1.0,Carrier C,$935.00,Supplier 4,Kolkata,23.0,233.0,14.0,$84.42,Pending,1.9,,A route,875.63,0.0
cosmetics,C570358-0190/03,12880.0,67.0,173.0,$2073.53,Female,13.0,20.0,16.0,,Carrier B,$701.00,Supplier 2,Chennai,2.0,,10.0,$48.08,Pending,2.19,Road,C,957.83,0.0
skincare,C570358-0190/02,24410.0,73.0,719.0,$4745.7,Male,53.0,9.0,70.0,9.0,,$810.00,,Mumbai,27.0,198.0,23.0,$37.98,Pass,0.18,Air,b,248.2,0.0
,C570358-0190/01,40040.0,16.0,593.0,$9045.96,Unknown,89.0,28.0,94.0,1.0,Carrier B,$962.00,Supplier 5,Bangalore,26.0,,1.0,,Pass,4.01,,B route,476.62,1171428.0
haircare,C570343-0601/06,70340.0,7.0,227.0,$1727.36,Non-binary,46.0,7.0,17.0,4.0,Carrier A,,Supplier 4,Chennai,21.0,548.0,2.0,$48.91,Fail,1.34,Sea,a,516.18,387783.0
cosmetics,C570343-0601/05,33960.0,39.0,435.0,$6831.7,Male,56.0,27.0,20.0,8.0,Carrier C,$147.00,Supplier 4,Chennai,26.0,892.0,11.0,$96.74,Pass,,Sea,B,846.22,0.0
cosmetics,C570343-0601/04,51000.0,11.0,722.0,,Female,40.0,12.0,49.0,5.0,Carrier C,$325.00,Supplier 3,Bangalore,5.0,602.0,11.0,$32.4,Pass,3.93,Sea,B route,273.0,0.0
cosmetics,C570343-0569/07,60800.0,87.0,594.0,$2426.36,Unknown,57.0,10.0,4.0,1.0,Carrier B,$853.00,Supplier 5,,11.0,449.0,26.0,$27.07,Fail,1.23,Air,A route,337.26,0.0
haircare,C570343-0569/05,38870.0,41.0,83.0,,Female,81.0,24.0,47.0,9.0,Carrier B,$786.00,,Kolkata,2.0,521.0,5.0,$13.21,Fail,2.76,Air,A route,163.98,1364198.0
skincare,C570343-0569/04,89550.0,16.0,905.0,$8600.69,Female,,8.0,84.0,7.0,Carrier B,$325.00,Supplier 3,Delhi,15.0,797.0,3.0,$26.87,Pass,0.8,Sea,B,338.31,0.0
skincare,C570343-0334/03,80070.0,,131.0,$2094.65,Non-binary,55.0,22.0,84.0,5.0,Carrier C,$122.00,Supplier 2,Mumbai,8.0,354.0,3.0,$69.01,Fail,0.83,Road,route_B,845.44,0.0
haircare,C570343-0334/02,1110.0,97.0,787.0,$5220.14,Unknown,35.0,8.0,67.0,,Carrier C,$275.00,Supplier 2,Mumbai,11.0,251.0,,$16.1,Pending,3.6,Road,route_B,839.2,0.0
haircare,C570343-0334/01,38040.0,82.0,183.0,$7095.89,Non-binary,40.0,29.0,17.0,9.0,Carrier A,$817.00,,Kolkata,26.0,687.0,15.0,$71.17,Fail,3.53,,route_B,281.33,0.0
,C570343-0236/03,60050.0,91.0,613.0,,Unknown,49.0,11.0,61.0,2.0,Carrier B,$200.00,Supplier 2,Chennai,12.0,893.0,18.0,$80.05,Pending,,,a,822.92,0.0
haircare,C570343-0236/02,81600.0,26.0,80.0,$8966.27,Non-binary,93.0,4.0,54.0,1.0,Carrier A,$918.00,Supplier 3,,10.0,311.0,2.0,$50.7,Pass,1.21,Road,C,168.88,1219708.0
skincare,C570343-0236/01,71930.0,79.0,127.0,$5020.45,Non-binary,56.0,16.0,77.0,5.0,Carrier C,$971.00,Supplier 3,Delhi,16.0,247.0,9.0,$19.2,Fail,4.86,Road,B,280.52,1643963.0
haircare,C570343-0190/03,80910.0,61.0,699.0,$9735.75,Non-binary,98.0,26.0,86.0,9.0,Carrier C,$162.00,Supplier 4,Delhi,11.0,961.0,6.0,$91.07,Fail,2.2,Rail,routeA,578.55,373959.0
cosmetics,C570343-0190/02,78270.0,71.0,255.0,$5494.95,Male,21.0,,54.0,5.0,Carrier A,$973.00,Supplier 5,Mumbai,25.0,252.0,27.0,$85.09,Pass,2.62,Road,route_A,322.28,1562329.0
cosmetics,C570343-0190/01,80080.0,44.0,654.0,$2215.28,Female,46.0,2.0,86.0,2.0,,$618.00,Supplier 1,Kolkata,9.0,156.0,8.0,$43.12,Pending,2.49,Road,c,811.3,1228640.0
skincare,C570340-0601/06,88090.0,49.0,741.0,$9484.41,Male,5.0,1.0,77.0,,Carrier C,$664.00,Supplier 5,Kolkata,12.0,761.0,4.0,$61.13,Fail,2.75,Air,routeC,536.39,0.0
haircare,C570340-0601/05,56360.0,45.0,15.0,$3596.36,,23.0,21.0,83.0,3.0,Carrier A,$277.00,Supplier 5,Chennai,22.0,815.0,8.0,$43.47,Pass,4.16,Road,,981.95,1700686.0
,C570340-0601/04,86170.0,,563.0,$7932.3,Female,99.0,25.0,65.0,8.0,Carrier A,$727.00,Supplier 4,,28.0,670.0,10.0,$71.2,Fail,2.74,Road,C route,252.59,1768679.0
haircare,C570340-0569/07,47780.0,64.0,,$7792.35,Unknown,90.0,14.0,17.0,8.0,Carrier B,,Supplier 3,,,485.0,,$79.0,Pass,3.16,Rail,route_B,324.73,0.0
haircare,C570340-0569/05,,3.0,255.0,$4484.86,Unknown,85.0,19.0,71.0,2.0,Carrier A,$574.00,Supplier 4,Delhi,20.0,356.0,6.0,$19.66,Pass,0.42,Sea,b,818.89,0.0
cosmetics,C570340-0569/04,12120.0,52.0,540.0,$7574.14,Male,74.0,28.0,15.0,9.0,Carrier C,$533.00,Supplier 5,Kolkata,7.0,645.0,7.0,$87.47,Pass,3.43,Road,a,617.57,0.0
,C570340-0334/03,78470.0,,143.0,$5658.63,Male,72.0,,,6.0,Carrier B,$518.00,Supplier 3,Chennai,24.0,710.0,4.0,$41.41,Pending,0.3,Sea,,,1236385.0
,C570340-0334/02,6970.0,49.0,,$9450.38,Female,29.0,4.0,48.0,7.0,Carrier C,$523.00,Supplier 4,Delhi,,,6.0,$54.8,Pass,3.9,Sea,B route,327.31,0.0
cosmetics,C570340-0334/01,41370.0,74.0,192.0,$2868.55,Non-binary,52.0,18.0,11.0,5.0,Carrier A,$325.00,Supplier 4,Delhi,8.0,288.0,14.0,$61.11,Fail,1.48,Rail,B route,486.84,0.0
cosmetics,C570340-0236/03,3920.0,35.0,14.0,$3467.66,Male,7.0,8.0,73.0,3.0,Carrier C,$512.00,Supplier 5,Delhi,27.0,154.0,12.0,$69.67,Pass,4.62,Rail,A,987.68,1696457.0
,C570340-0236/02,96490.0,29.0,507.0,$1664.63,Male,94.0,,,5.0,Carrier A,$743.00,,,24.0,975.0,9.0,$23.75,Fail,1.69,Rail,B,672.66,0.0
skincare,C570340-0236/01,36770.0,71.0,33.0,$6338.73,Male,53.0,18.0,9.0,9.0,Carrier B,$876.00,Supplier 5,Delhi,27.0,122.0,4.0,$27.4,Pending,4.12,Rail,B route,974.3,0.0
skincare,C570340-0190/03,19060.0,10.0,491.0,$9968.45,Unknown,68.0,17.0,,9.0,Carrier C,$713.00,,Kolkata,21.0,525.0,10.0,$38.18,Pass,3.58,Sea,C,253.51,0.0
cosmetics,C570340-0190/02,35240.0,10.0,65.0,$7882.03,Non-binary,2.0,6.0,57.0,,,$191.00,Supplier 2,Chennai,19.0,652.0,20.0,$16.39,Pending,0.24,Air,b,456.58,782549.0
skincare,C570340-0190/01,13220.0,6.0,42.0,$2759.33,Male,,17.0,76.0,1.0,Carrier A,$244.00,Supplier 1,Delhi,16.0,349.0,,$49.29,Fail,4.72,Sea,c,565.61,999585.0
haircare,C644686-6002/04,21380.0,17.0,494.0,$2200.32,Non-binary,31.0,17.0,25.0,,Carrier B,$413.00,Supplier 4,,22.0,859.0,3.0,$21.64,Fail,3.03,Road,c,902.3,431991.0
skincare,C644686-6002/03,65910.0,68.0,242.0,,Non-binary,,1.0,79.0,9.0,Carrier C,$132.00,,Mumbai,27.0,,15.0,$41.21,Pass,1.89,Air,A,849.43,436742.0
haircare,C644686-6002/02,6610.0,10.0,564.0,$9014.92,Male,6.0,27.0,65.0,1.0,Carrier A,$712.00,Supplier 1,Bangalore,26.0,801.0,9.0,$90.28,Pending,3.9,Rail,A route,287.0,0.0
cosmetics,C644686-0529/01,47610.0,15.0,439.0,$8328.04,Male,34.0,2.0,,6.0,Carrier C,$342.00,Supplier 2,Chennai,,168.0,13.0,$43.82,Pass,4.67,Air,A route,406.98,0.0
cosmetics,C644682-6002/04,31900.0,15.0,843.0,$9455.69,Female,56.0,10.0,70.0,5.0,Carrier A,$577.00,Supplier 3,Mumbai,28.0,983.0,10.0,$46.36,Pending,,Sea,A,853.33,0.0
haircare,C644682-6002/03,65140.0,81.0,71.0,$7000.59,Unknown,55.0,19.0,46.0,2.0,Carrier B,$980.00,Supplier 5,Bangalore,10.0,575.0,3.0,,,,Rail,route_B,261.12,0.0
skincare,C644682-6002/02,26470.0,27.0,400.0,,,28.0,4.0,96.0,1.0,Carrier C,$224.00,,Mumbai,21.0,359.0,25.0,$90.26,Pass,0.28,Air,C,614.23,
haircare,C644682-0529/01,34710.0,99.0,407.0,$6006.9,Unknown,96.0,22.0,70.0,5.0,Carrier C,$1000.00,Supplier 1,Mumbai,5.0,784.0,28.0,$54.43,Pending,2.36,Sea,C route,905.13,0.0
,C644665-6002/04,74030.0,93.0,157.0,$1085.0,Unknown,21.0,19.0,32.0,4.0,Carrier A,$136.00,,Chennai,9.0,894.0,1.0,$67.31,Pass,,Sea,B,833.39,1814025.0
haircare,C644665-6002/03,77440.0,18.0,20.0,$8429.61,Non-binary,10.0,,68.0,5.0,Carrier B,$193.00,Supplier 5,Chennai,20.0,283.0,21.0,$47.2,Pass,2.62,Road,b,299.11,590229.0
cosmetics,C644665-6002/02,,24.0,456.0,$5537.29,Male,21.0,8.0,22.0,8.0,Carrier C,$747.00,Supplier 1,Bangalore,25.0,590.0,9.0,$62.76,Pass,2.81,Sea,routeC,412.6,0.0
haircare,C644665-0529/01,6870.0,35.0,482.0,$7235.19,Non-binary,,16.0,61.0,3.0,Carrier C,$363.00,Supplier 1,Bangalore,13.0,913.0,8.0,$81.03,Fail,2.44,Rail,C,561.95,1929973.0
cosmetics,C644645-6002/04,62330.0,,802.0,$5846.22,Unknown,73.0,6.0,53.0,2.0,Carrier B,$461.00,Supplier 3,Delhi,21.0,156.0,23.0,$33.83,Pass,3.03,Air,route_A,200.19,0.0
skincare,C644645-6002/03,65500.0,18.0,,$4201.85,Non-binary,65.0,28.0,80.0,1.0,Carrier C,$503.00,Supplier 3,Bangalore,21.0,493.0,17.0,$15.38,Fail,3.74,Rail,b,117.13,1259234.0
skincare,C644645-6002/02,,2.0,314.0,$6665.6,Non-binary,99.0,11.0,4.0,4.0,Carrier C,$831.00,Supplier 4,Chennai,16.0,342.0,13.0,$40.24,Pass,1.06,Rail,,558.13,0.0
cosmetics,C644645-0529/01,32060.000000000004,84.0,102.0,$3996.24,Female,77.0,25.0,44.0,7.0,Carrier C,$126.00,Supplier 1,Kolkata,1.0,878.0,15.0,$26.61,Fail,2.52,Air,routeC,868.95,0.0
skincare,C642679-1302/00,73710.0,19.0,79.0,$1125.83,Unknown,37.0,29.0,4.0,2.0,Carrier C,$741.00,Supplier 4,Chennai,1.0,,9.0,,Pass,1.28,Sea,C route,287.34,0.0
cosmetics,C642679-1301/00,10540.0,37.0,491.0,$6332.92,Non-binary,4.0,24.0,88.0,7.0,Carrier C,$561.00,Supplier 2,Bangalore,10.0,203.0,11.0,$76.64,Pending,1.31,Road,routeC,479.29,0.0
haircare,C642665-1301/00,66870.0,95.0,558.0,$5730.23,Female,44.0,12.0,47.0,1.0,Carrier C,$158.00,Supplier 2,Kolkata,24.0,147.0,26.0,$81.13,Pass,1.48,Road,B route,803.22,0.0
,C642665-1300/00,45420.0,,788.0,$6546.82,Female,92.0,19.0,4.0,1.0,Carrier A,$986.00,Supplier 5,Mumbai,,335.0,16.0,$40.91,Pass,1.93,Air,B,,0.0
cosmetics,C640358-0143/03,76880.0,35.0,689.0,,Female,53.0,8.0,21.0,6.0,Carrier A,$114.00,Supplier 2,Mumbai,13.0,,17.0,$61.39,Fail,2.41,Air,C route,780.99,0.0
cosmetics,C640358-0138/13,15180.0,42.0,250.0,$6358.62,Non-binary,87.0,9.0,8.0,9.0,Carrier B,$270.00,Supplier 1,Bangalore,1.0,678.0,9.0,,Fail,4.46,Sea,a,216.11,0.0
skincare,C640358-0142/02,8260.0,63.0,606.0,$4075.81,Non-binary,42.0,6.0,28.0,3.0,Carrier A,$595.00,,Chennai,26.0,541.0,,$15.13,Fail,1.57,Road,,873.5,1224909.0
cosmetics,C640347-0143/03,23070.0,51.0,830.0,$9824.56,Female,57.0,13.0,30.0,3.0,Carrier B,$523.00,Supplier 3,Mumbai,5.0,107.0,7.0,$36.76,Pending,2.16,,A route,668.91,0.0
haircare,C640347-0138/13,5450.0,56.0,879.0,$2227.14,,,13.0,,8.0,Carrier B,,Supplier 2,,9.0,158.0,5.0,$69.44,Fail,3.31,Rail,,678.43,0.0
haircare,C640347-0142/02,50940.0,6.0,763.0,$8138.37,Unknown,71.0,18.0,22.0,2.0,Carrier A,$179.00,Supplier 5,Mumbai,16.0,378.0,,$72.61,Pass,1.82,,,780.03,0.0
,C640343-0143/03,62720.0,9.0,147.0,$6045.98,Unknown,99.0,3.0,16.0,7.0,Carrier A,$299.00,Supplier 2,Bangalore,4.0,359.0,17.0,$98.71,Pending,3.14,Road,route_A,324.57,2023904.0
,C640343-0138/13,74130.0,,337.0,$6384.92,Male,11.0,27.0,99.0,,Carrier C,$447.00,Supplier 5,,2.0,779.0,3.0,$57.39,Pending,2.09,Air,routeA,164.44,0.0
haircare,C640343-0142/02,28980.0,91.0,783.0,$8041.29,Female,54.0,18.0,85.0,8.0,Carrier C,$449.00,Supplier 2,Kolkata,2.0,246.0,28.0,$58.27,Pass,4.04,Air,B route,538.29,0.0
skincare,C640158-0000/37,97610.0,77.0,447.0,$9034.64,Unknown,46.0,22.0,52.0,4.0,Carrier A,$241.00,Supplier 1,,17.0,326.0,29.0,$70.13,Pending,1.58,Road,b,,1258014.0
,C640147-0000/04,82860.0,,241.0,$9871.89,Male,2.0,15.0,,,Carrier C,$699.00,Supplier 1,Kolkata,1.0,955.0,6.0,$98.51,Fail,1.64,Road,b,793.79,1790089.0
cosmetics,C640147-0000/11,49360.0,60.0,83.0,$9242.9,Unknown,85.0,23.0,59.0,7.0,Carrier C,$773.00,Supplier 1,,4.0,827.0,20.0,$91.33,Pass,4.82,Air,B,,2179771.0
skincare,C640147-0000/37,18530.0,64.0,216.0,$2912.5,Unknown,9.0,1.0,67.0,6.0,Carrier B,$913.00,Supplier 1,Chennai,20.0,,,$26.69,Pass,1.45,Rail,a,,0.0
haircare,C640147-0000/36,73820.0,,771.0,$2268.43,Male,59.0,13.0,15.0,2.0,Carrier A,$350.00,Supplier 5,Kolkata,27.0,121.0,21.0,$56.77,Pass,0.9,Sea,route_C,978.99,0.0
cosmetics,C640147-0000/20,11390.0,88.0,47.0,$2005.08,Male,34.0,6.0,94.0,,Carrier C,$440.00,Supplier 2,Mumbai,13.0,,3.0,$38.02,Fail,3.6,Sea,B,820.17,1580141.0
haircare,C640104-0000/04,20790.0,50.0,621.0,$9849.34,Male,13.0,4.0,41.0,,Carrier A,$949.00,Supplier 2,,23.0,583.0,2.0,$89.41,Pass,4.13,Rail,C route,896.65,2120994.0
skincare,C640104-0000/11,11650.0,10.0,610.0,$8247.76,Unknown,80.0,15.0,90.0,1.0,,$667.00,Supplier 3,Bangalore,11.0,469.0,1.0,$73.26,Pass,3.69,Sea,C,,
cosmetics,C640104-0000/37,93170.0,30.0,,$6136.5,Non-binary,94.0,13.0,47.0,1.0,Carrier C,$588.00,Supplier 1,Kolkata,19.0,319.0,27.0,$71.56,Pending,0.46,Sea,a,471.6,0.0
skincare,C640104-0000/36,40520.0,87.0,523.0,$4416.64,Male,18.0,3.0,9.0,4.0,Carrier B,$960.00,Supplier 5,Bangalore,27.0,434.0,21.0,,Fail,,,route_C,,1159489.0
cosmetics,C640104-0000/20,73390.0,97.0,547.0,$7439.79,Male,47.0,,,1.0,Carrier B,,Supplier 3,Kolkata,11.0,257.0,14.0,$23.07,Pass,3.42,Air,C,294.09,2058289.0
cosmetics,R170500-0000/00,2410.0,62.0,879.0,$8163.45,Unknown,12.0,23.0,89.0,6.0,Carrier A,$253.00,Supplier 3,Chennai,13.0,108.0,27.0,$35.18,Pending,0.97,Air,route_B,698.13,0.0
,C628082-47278/1,63650.0,35.0,828.0,$1708.07,Unknown,19.0,18.0,12.0,5.0,,$437.00,Supplier 3,Mumbai,22.0,628.0,16.0,$25.27,Pass,1.19,Rail,B,328.22,0.0
skincare,C628065-47278/1,64810.0,29.0,911.0,$1300.7,Female,40.0,21.0,89.0,6.0,Carrier A,$803.00,Supplier 2,Bangalore,16.0,691.0,21.0,$27.0,,1.57,Air,b,214.95,0.0
,C628082-47278/3,15380.0,72.0,701.0,$1809.28,Male,13.0,4.0,38.0,4.0,Carrier B,$119.00,Supplier 2,Chennai,20.0,354.0,12.0,$51.38,Pending,2.87,Air,b,646.4,1843227.0
cosmetics,C628065-47278/2,11950.0,76.0,,$8238.07,Female,8.0,,,9.0,Carrier C,$854.00,Supplier 2,Kolkata,22.0,880.0,6.0,$17.76,Pass,1.64,Road,C route,407.14,0.0
skincare,C628082-47268/5,95800.0,15.0,715.0,$4617.6,Unknown,59.0,24.0,86.0,9.0,Carrier C,$196.00,Supplier 3,Delhi,11.0,298.0,16.0,$47.08,Pass,4.16,,,182.23,1501689.0
,C628065-47268/5,45490.0,65.0,673.0,$6287.33,Female,75.0,19.0,82.0,1.0,,$518.00,,Delhi,,418.0,15.0,$62.25,Pending,3.36,Air,C,946.46,0.0
skincare,C628082-47268/4,24950.0,39.0,374.0,$1230.36,Male,29.0,19.0,,5.0,Carrier A,$506.00,Supplier 2,Mumbai,13.0,331.0,24.0,$78.49,Pending,3.53,Air,,538.06,0.0
skincare,C628065-47268/4,30800.0,27.0,939.0,$7525.98,Female,78.0,17.0,64.0,7.0,,$478.00,Supplier 1,Bangalore,15.0,835.0,17.0,$58.46,Pass,0.3,Air,routeB,876.37,0.0
haircare,C628082-47176/3,66700.0,71.0,597.0,$7025.27,Female,18.0,24.0,82.0,6.0,Carrier C,$432.00,Supplier 3,Bangalore,,132.0,1.0,$59.67,Fail,0.68,Rail,b,712.48,0.0
skincare,C628065-47176/1,92550.0,,780.0,$7174.06,,29.0,25.0,62.0,5.0,Carrier C,$205.00,,,14.0,686.0,14.0,$52.4,Pass,3.25,Sea,routeB,552.06,1591925.0
skincare,C628065-47176/3,,13.0,444.0,$4575.39,Male,57.0,25.0,35.0,4.0,Carrier B,$135.00,Supplier 1,Kolkata,,568.0,1.0,,Pass,2.1,Rail,A,622.19,2353921.0
cosmetics,C628082-47005/2,58840.0,36.0,998.0,$9362.11,Non-binary,18.0,18.0,88.0,4.0,Carrier A,$540.00,Supplier 4,Delhi,2.0,,26.0,$13.74,Pending,0.26,Air,,466.1,0.0
haircare,C628065-47005/2,64640.0,45.0,671.0,$1148.43,Non-binary,36.0,23.0,64.0,5.0,Carrier B,$419.00,Supplier 2,Kolkata,10.0,545.0,10.0,$67.99,Pending,3.61,,B route,988.93,939030.0
haircare,C628065-47005/1,24950.0,90.0,468.0,$6855.72,Unknown,33.0,,76.0,4.0,,$763.00,Supplier 2,Mumbai,10.0,236.0,8.0,$36.59,Pending,3.14,Air,A route,828.02,0.0
skincare,C628082-47365/0,28530.0,97.0,13.0,$5760.34,Unknown,35.0,28.0,81.0,5.0,Carrier B,$669.00,Supplier 2,Delhi,1.0,321.0,9.0,$49.91,Pass,4.16,Rail,c,897.79,0.0
skincare,C648665-47365/0,83340.0,11.0,541.0,$2971.0,Unknown,54.0,,13.0,,Carrier A,,Supplier 5,Chennai,4.0,553.0,8.0,$52.81,Pending,3.48,Sea,C,383.32,858026.0
haircare,C648682-47365/0,52620.0,4.0,821.0,$3178.62,Non-binary,74.0,17.0,17.0,5.0,Carrier B,$137.00,Supplier 3,Chennai,9.0,755.0,17.0,$63.67,Fail,3.86,Road,routeC,869.57,
haircare,C648665-47365/1,97600.0,20.0,438.0,$4355.41,Unknown,51.0,18.0,24.0,,Carrier A,$723.00,Supplier 1,Delhi,1.0,309.0,18.0,$14.66,Fail,4.32,Sea,b,977.24,811659.0
haircare,C648682-47252/1,90670.0,45.0,359.0,$8575.25,Non-binary,29.0,23.0,60.0,3.0,,$252.00,Supplier 3,Chennai,12.0,901.0,13.0,$46.46,Pending,0.77,Road,routeB,617.23,0.0
skincare,C648665-47252/1,98580.0,45.0,159.0,$8268.94,Male,87.0,23.0,39.0,,Carrier A,$362.00,,Mumbai,21.0,104.0,21.0,$37.29,Pending,0.76,Road,route_B,647.58,2334165.0
,C648682-47252/0,10250.0,67.0,,$9073.17,Male,55.0,6.0,37.0,4.0,Carrier C,$511.00,Supplier 5,Kolkata,12.0,162.0,5.0,$85.29,Pass,,,B,277.99,
haircare,C648665-47252/0,75860.0,41.0,66.0,$1754.15,Female,,17.0,25.0,8.0,Carrier A,$443.00,Supplier 1,Kolkata,,241.0,3.0,,Pass,2.52,Road,routeB,972.33,1241727.0
haircare,C628082-47162/4,80510.0,40.0,125.0,$1063.49,Unknown,,19.0,82.0,2.0,Carrier B,$136.00,Supplier 5,Chennai,14.0,167.0,28.0,$29.36,Pending,0.48,Air,B,692.27,417871.0
skincare,C628065-47162/4,74150.0,45.0,873.0,$1835.2,Male,79.0,,,2.0,Carrier A,,Supplier 5,,22.0,360.0,20.0,$42.89,Pending,2.7,Road,C,525.03,2165629.0
skincare,C628082-47162/5,,46.0,64.0,$2078.41,Unknown,72.0,18.0,1.0,6.0,Carrier A,$730.00,Supplier 2,Bangalore,15.0,110.0,13.0,$10.61,Pass,2.83,Sea,C route,,0.0
