Product type,SKU,Estimated price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Demurrage
skincare,C626005-2095/05,45450.0,11.0,839.0,$6993.22,Non-binary,20.0,1.0,68.0,7.0,,$962.00,Supplier 2,Chennai,19.0,213.0,25.0,,,1.61,Air,A,450.67,0.0
cosmetics,C626005-2095/20,25870.0,47.0,966.0,$2797.29,Non-binary,21.0,29.0,91.0,2.0,Carrier C,$769.00,Supplier 4,,,547.0,29.0,$56.18,Fail,1.44,Sea,,198.71,1904561.0
haircare,C626005-2095/35,13020.0,92.0,,$5545.15,,20.0,15.0,56.0,7.0,Carrier B,$458.00,Supplier 1,Mumbai,26.0,520.0,21.0,$50.06,Fail,1.38,Air,b,941.35,0.0
cosmetics,C626007-2093/05,,33.0,367.0,$1692.72,Male,17.0,16.0,95.0,7.0,Carrier B,$487.00,Supplier 5,Kolkata,2.0,776.0,18.0,$27.07,Fail,1.05,Rail,c,,0.0
cosmetics,C626007-2093/20,6670.0,37.0,537.0,$2289.93,Female,46.0,24.0,99.0,5.0,Carrier A,$514.00,,,18.0,239.0,22.0,$57.59,Pass,2.55,,C route,714.4,0.0
haircare,C626007-2093/35,32920.0,74.0,586.0,$6619.1,Non-binary,16.0,12.0,6.0,8.0,Carrier C,$314.00,Supplier 1,Delhi,23.0,706.0,2.0,$63.81,Pending,3.7,Rail,routeB,426.13,0.0
skincare,C626007-2095/05,66340.0,,470.0,$6367.3,Non-binary,91.0,8.0,67.0,4.0,Carrier A,$882.00,Supplier 2,Delhi,3.0,,23.0,$45.59,Pass,3.27,,,522.41,0.0
haircare,C626007-2095/20,74780.0,68.0,637.0,$8288.53,Non-binary,45.0,10.0,85.0,9.0,Carrier C,$142.00,Supplier 1,Bangalore,4.0,672.0,3.0,$33.57,Pending,4.91,Sea,,778.94,2064853.0
skincare,C626007-2095/35,95650.0,21.0,448.0,$5373.49,Non-binary,77.0,,79.0,,Carrier C,$677.00,Supplier 1,Kolkata,23.0,497.0,28.0,$56.11,Pending,0.79,Air,routeA,366.52,0.0
cosmetics,C626043-2093/05,44410.0,78.0,871.0,$3730.54,Female,45.0,25.0,40.0,5.0,Carrier B,$161.00,Supplier 5,Kolkata,,833.0,17.0,$90.4,Pending,,Air,b,849.19,1335871.0
haircare,C626043-2093/20,98130.0,80.0,,$4609.93,Female,93.0,26.0,18.0,4.0,Carrier C,$655.00,Supplier 5,Delhi,,851.0,10.0,$72.37,Fail,1.97,Road,B route,380.35,0.0
skincare,C626043-2093/35,27580.0,49.0,475.0,$5117.16,Non-binary,57.0,9.0,22.0,3.0,Carrier C,$310.00,Supplier 3,Chennai,27.0,,2.0,$60.67,Pending,4.41,Air,route_C,365.28,0.0
haircare,C626043-2095/05,33210.0,9.0,87.0,$6887.07,Male,86.0,5.0,61.0,6.0,Carrier C,$176.00,Supplier 3,Mumbai,10.0,240.0,18.0,$33.79,Pass,2.26,Air,C,525.6,0.0
haircare,C626043-2095/20,13540.0,41.0,786.0,$4212.24,Male,37.0,19.0,56.0,3.0,Carrier C,,Supplier 5,Delhi,,144.0,28.0,$92.49,Pending,4.96,Road,route_C,812.16,0.0
skincare,C626043-2095/35,6010.0,41.0,178.0,$8590.72,Unknown,68.0,16.0,72.0,6.0,Carrier C,$431.00,Supplier 2,Chennai,25.0,530.0,,$28.78,Fail,,Rail,route_B,591.8,0.0
skincare,C626047-2093/05,13500.0,66.0,302.0,$1510.59,,97.0,9.0,63.0,4.0,Carrier A,$450.00,Supplier 3,Delhi,12.0,405.0,25.0,$73.43,Fail,0.34,Rail,,117.0,526712.0
cosmetics,C626047-2093/20,1210.0,31.0,,$8235.07,Male,64.0,27.0,39.0,8.0,Carrier B,$144.00,,Delhi,12.0,840.0,25.0,$49.49,Fail,1.61,Rail,C route,752.02,589439.0
haircare,C626047-2093/35,75510.0,97.0,800.0,$1709.12,Male,43.0,,9.0,,Carrier A,$296.00,Supplier 3,,21.0,129.0,27.0,,Pass,2.62,Rail,route_A,740.97,613259.0
skincare,C626047-2095/05,,48.0,842.0,$2560.76,Female,25.0,8.0,70.0,8.0,Carrier B,$578.00,Supplier 5,Bangalore,14.0,759.0,24.0,$60.01,Pass,4.82,Road,B,713.26,
,C626047-2095/20,3170.0,63.0,26.0,$5639.33,Female,79.0,26.0,47.0,2.0,,$154.00,Supplier 2,Bangalore,25.0,,25.0,$72.63,Pass,,Rail,,,0.0
skincare,C626047-2095/35,66330.0,54.0,887.0,$1954.75,Female,74.0,3.0,58.0,1.0,Carrier A,$856.00,Supplier 2,Mumbai,27.0,115.0,14.0,$24.6,Pass,0.82,Rail,b,529.66,0.0
haircare,C626059-2093/05,23930.0,50.0,565.0,$5692.32,Non-binary,48.0,13.0,80.0,5.0,Carrier B,$751.00,Supplier 2,Kolkata,24.0,354.0,13.0,$17.38,Fail,1.28,Sea,A,949.27,1448725.0
skincare,C626059-2093/20,55910.0,77.0,384.0,$3019.96,Non-binary,,21.0,57.0,1.0,Carrier C,$500.00,Supplier 1,Chennai,11.0,974.0,22.0,$92.05,Fail,4.47,Road,routeC,979.65,0.0
haircare,C626059-2093/35,16720.0,25.0,635.0,$4938.8,Non-binary,52.0,,93.0,6.0,Carrier C,$298.00,Supplier 2,Bangalore,22.0,205.0,7.0,$66.42,Pending,4.16,,C,806.47,0.0
skincare,C626059-2095/05,72700.0,,480.0,$7832.82,Non-binary,80.0,24.0,31.0,7.0,Carrier C,,Supplier 1,Mumbai,8.0,141.0,4.0,$93.72,Pass,,Air,A route,141.45,1575113.0
skincare,C626059-2095/20,57800.0,98.0,,$8896.99,Non-binary,37.0,10.0,,8.0,Carrier A,,Supplier 4,Mumbai,12.0,772.0,1.0,$74.98,Fail,0.45,Road,route_A,959.15,2490400.0
haircare,C626059-2095/35,92900.0,95.0,970.0,$7231.11,Non-binary,35.0,16.0,39.0,3.0,Carrier B,$575.00,Supplier 1,Mumbai,,854.0,2.0,$36.06,,2.12,Road,B,340.41,0.0
cosmetics,R014900-1790/1B,79870.0,40.0,754.0,$4519.11,Non-binary,45.0,8.0,65.0,3.0,Carrier C,$243.00,Supplier 1,Kolkata,7.0,454.0,29.0,$87.54,Pending,0.74,Sea,route_B,378.25,0.0
,R014900-1790/1E,65519.99999999999,42.0,609.0,$8997.09,Female,79.0,1.0,61.0,4.0,Carrier B,$997.00,Supplier 1,Delhi,24.0,276.0,5.0,$73.21,Pass,3.73,Road,routeC,626.43,0.0
cosmetics,R014900-1790/1C,39910.0,53.0,676.0,$4251.4,Female,64.0,15.0,,6.0,Carrier A,,,,7.0,787.0,4.0,$58.18,,0.43,Rail,route_B,151.07,1376202.0
cosmetics,R014900-1790/1D,93370.0,45.0,,$8081.34,Unknown,52.0,7.0,,5.0,Carrier B,$730.00,Supplier 1,Bangalore,12.0,662.0,12.0,$69.53,,2.53,Rail,route_A,867.54,1149156.0
skincare,R014600-GY15/04,56450.0,92.0,11.0,$9566.51,Female,11.0,24.0,15.0,8.0,Carrier A,$316.00,Supplier 1,Chennai,2.0,439.0,20.0,$77.81,Pending,3.01,Sea,a,,1864024.0
haircare,R014600-GY06/04,64680.00000000001,63.0,865.0,$2114.07,Female,85.0,15.0,21.0,5.0,Carrier C,$271.00,Supplier 4,Kolkata,2.0,796.0,20.0,$53.98,Pass,3.27,,B route,251.64,
cosmetics,R016500-0000/29,24500.0,93.0,506.0,$8942.63,Non-binary,70.0,9.0,70.0,2.0,Carrier C,$866.00,Supplier 2,Delhi,17.0,950.0,1.0,$72.93,Pending,2.98,Sea,route_A,775.54,753740.0
haircare,R016500-0000/35,53260.0,30.0,604.0,$7491.23,Male,16.0,18.0,2.0,1.0,Carrier A,,Supplier 2,Mumbai,21.0,660.0,,$91.18,Pending,2.66,Road,route_A,470.69,2251981.0
cosmetics,R016500-0000/08,68030.0,33.0,256.0,$7963.34,Unknown,,1.0,23.0,9.0,Carrier A,$282.00,Supplier 4,Delhi,3.0,749.0,11.0,$29.09,Fail,,Rail,a,393.66,0.0
haircare,R170700-0000/00,42170.0,61.0,270.0,,Non-binary,29.0,26.0,,8.0,Carrier C,$320.00,Supplier 1,Bangalore,24.0,217.0,16.0,$53.78,Pending,0.81,Sea,routeB,671.48,0.0
cosmetics,R170800-0000/00,7270.0,82.0,660.0,$3360.84,Male,64.0,3.0,30.0,8.0,Carrier B,$470.00,Supplier 3,Bangalore,2.0,489.0,10.0,$67.52,Pending,2.42,Sea,C,439.28,1830497.0
skincare,R170900-0000/00,60650.0,73.0,424.0,,,34.0,18.0,26.0,3.0,Carrier C,$513.00,Supplier 4,Kolkata,9.0,221.0,17.0,$79.97,Pass,4.55,Road,C route,,0.0
skincare,R171000-0000/00,91050.0,46.0,140.0,,Non-binary,93.0,8.0,60.0,1.0,Carrier C,,Supplier 1,Mumbai,20.0,717.0,22.0,$18.33,Pending,4.85,Rail,b,904.57,0.0
haircare,R171100-0000/00,37360.0,61.0,33.0,$8472.3,Non-binary,97.0,15.0,43.0,5.0,Carrier A,$921.00,Supplier 2,Kolkata,13.0,439.0,26.0,$10.68,,4.16,Road,A,881.93,0.0
cosmetics,R171200-0000/00,,54.0,775.0,,Female,,25.0,88.0,9.0,Carrier B,$400.00,Supplier 1,Delhi,4.0,777.0,25.0,$22.14,Fail,0.11,Sea,C,480.83,383457.0
cosmetics,M030103-0000/00,82790.0,36.0,598.0,$5663.93,Male,65.0,,37.0,6.0,,$829.00,Supplier 2,Kolkata,11.0,,,$35.96,Pass,,Air,b,,0.0
cosmetics,M050203-0000/00,63440.0,39.0,720.0,$3040.03,Non-binary,45.0,15.0,88.0,5.0,Carrier B,$566.00,Supplier 3,Chennai,15.0,189.0,11.0,$97.06,Pass,4.85,Air,,764.15,0.0
skincare,M050204-0000/00,86280.0,99.0,785.0,$7009.32,Male,88.0,4.0,,8.0,Carrier A,$280.00,Supplier 4,Chennai,8.0,124.0,20.0,$34.04,Pass,2.88,Rail,route_B,723.19,0.0
cosmetics,M050205-0000/00,22150.0,92.0,,$6289.98,Non-binary,60.0,29.0,19.0,,Carrier A,$314.00,,Kolkata,5.0,921.0,22.0,$47.08,Fail,2.01,Road,route_C,738.2,1806376.0
haircare,M050301-0000/00,60270.0,29.0,830.0,$2578.94,Female,23.0,25.0,1.0,6.0,Carrier A,$520.00,Supplier 2,Kolkata,28.0,854.0,17.0,$20.63,Fail,3.93,Sea,a,826.91,
cosmetics,M020201-0000/00,41980.0,73.0,835.0,$5027.88,Male,5.0,3.0,5.0,9.0,Carrier A,$232.00,Supplier 3,Delhi,7.0,485.0,20.0,$42.47,Fail,4.27,Road,,,
haircare,M050103-0000/00,80350.0,13.0,441.0,$7764.04,Female,97.0,9.0,53.0,8.0,Carrier C,$385.00,Supplier 4,Kolkata,19.0,319.0,12.0,$76.12,Pending,0.84,,routeC,,0.0
cosmetics,M060105-0000/00,48610.0,13.0,855.0,$6600.98,Male,22.0,13.0,28.0,9.0,Carrier B,$683.00,Supplier 1,Kolkata,29.0,733.0,,$36.42,Fail,3.61,Air,routeB,636.63,0.0
,M060105-0000/01,42540.0,38.0,67.0,$1525.77,Non-binary,63.0,1.0,63.0,7.0,Carrier B,$120.00,Supplier 1,Delhi,8.0,674.0,15.0,$19.38,Pending,2.18,Rail,b,435.12,361296.0
haircare,M060105-0000/02,47010.0,35.0,444.0,$6619.61,Unknown,22.0,22.0,39.0,3.0,Carrier C,$240.00,Supplier 5,Chennai,12.0,645.0,25.0,$28.54,Pass,4.03,Rail,C,592.97,0.0
haircare,1595,50530.0,52.0,229.0,$8415.95,Female,44.0,17.0,20.0,9.0,Carrier C,$914.00,Supplier 4,Kolkata,26.0,661.0,23.0,$15.44,Pass,1.26,Air,routeA,756.86,941127.0
haircare,5040,12560.0,27.0,188.0,$4451.76,Female,45.0,29.0,13.0,6.0,Carrier B,$496.00,Supplier 5,Mumbai,5.0,564.0,8.0,$84.99,Pass,3.31,Air,b,994.62,0.0
skincare,120500110,92180.0,95.0,9.0,$4861.94,Unknown,52.0,27.0,26.0,4.0,Carrier A,$567.00,Supplier 1,Delhi,24.0,653.0,16.0,$89.84,Pending,1.72,Sea,routeA,390.77,
cosmetics,120500111,48900.0,64.0,943.0,$6315.78,Unknown,89.0,20.0,15.0,9.0,Carrier A,$307.00,,Chennai,26.0,574.0,,,Pending,3.8,Sea,C route,755.9,0.0
haircare,120500112,65790.0,58.0,730.0,$2342.47,,15.0,15.0,47.0,5.0,Carrier C,,Supplier 2,Kolkata,1.0,475.0,14.0,$41.17,Fail,4.92,Air,A,348.45,
cosmetics,120500113,9770.0,59.0,473.0,$6856.48,Male,4.0,27.0,18.0,,Carrier B,$673.00,Supplier 1,Bangalore,,515.0,,$82.54,Pass,3.09,Road,a,,0.0
haircare,120500120,,77.0,403.0,$2371.83,Non-binary,25.0,3.0,85.0,5.0,Carrier A,$582.00,,Kolkata,16.0,287.0,18.0,$45.14,Pass,4.93,Air,a,647.06,0.0
skincare,120500121,21190.0,84.0,933.0,$8247.32,Male,43.0,15.0,27.0,4.0,Carrier B,$252.00,Supplier 2,Chennai,11.0,,22.0,$98.78,Pending,3.14,Road,B route,358.75,0.0
cosmetics,120500122,10110.0,38.0,998.0,,Non-binary,78.0,8.0,90.0,9.0,Carrier C,$998.00,Supplier 3,Mumbai,16.0,256.0,1.0,$95.98,Pass,2.13,Road,C route,724.46,0.0
skincare,120500123,90080.0,28.0,561.0,$1503.69,Female,82.0,15.0,87.0,1.0,Carrier B,$526.00,Supplier 5,Chennai,8.0,660.0,4.0,$54.8,Fail,3.33,Sea,A,517.97,0.0
cosmetics,062500035,34140.0,58.0,519.0,$9878.95,Unknown,75.0,3.0,31.0,4.0,Carrier A,$807.00,Supplier 4,Mumbai,28.0,181.0,1.0,$83.14,Pending,4.87,Air,A,268.43,316180.0
haircare,062500036,27900.0,42.0,912.0,$8499.54,Female,31.0,,66.0,3.0,Carrier C,$390.00,Supplier 5,Bangalore,8.0,457.0,,$28.41,Pending,,Sea,C route,708.86,0.0
haircare,062700667,14440.0,40.0,240.0,$6637.03,Unknown,69.0,29.0,48.0,3.0,Carrier A,,Supplier 4,Kolkata,19.0,865.0,7.0,$47.86,Pass,0.79,Sea,b,766.73,0.0
haircare,062500032,83310.0,74.0,825.0,$7359.3,Female,79.0,29.0,83.0,6.0,Carrier C,$265.00,Supplier 4,Delhi,8.0,,11.0,$65.99,Fail,3.82,Road,routeB,762.18,763945.0
skincare,120700201,25040.0,65.0,886.0,$3545.61,Unknown,93.0,1.0,95.0,9.0,Carrier B,$346.00,Supplier 5,Mumbai,10.0,793.0,16.0,$33.66,Pass,2.56,Road,route_B,,0.0
haircare,120700210,21520.0,66.0,70.0,$6809.04,Non-binary,65.0,1.0,53.0,6.0,Carrier A,,Supplier 1,Kolkata,10.0,128.0,14.0,$77.61,Fail,,Rail,route_B,741.2,0.0
haircare,120700150,3190.0,65.0,168.0,$8763.34,Unknown,84.0,26.0,55.0,1.0,Carrier A,$847.00,Supplier 5,Delhi,14.0,734.0,,$74.56,Pending,2.81,Sea,routeC,,0.0
haircare,120700218,80200.0,27.0,658.0,$5685.6,Male,3.0,9.0,47.0,6.0,,$162.00,Supplier 4,,5.0,339.0,6.0,$68.83,Pending,2.75,Road,c,933.09,0.0
skincare,C573162-27309/2,22930.0,98.0,124.0,$3362.33,,60.0,6.0,61.0,9.0,,$120.00,Supplier 1,Bangalore,19.0,219.0,,$39.89,Fail,3.14,Road,route_B,443.49,0.0
skincare,C573151-27309/2,55120.0,79.0,283.0,$8736.19,Male,92.0,9.0,18.0,5.0,,$592.00,Supplier 4,Delhi,2.0,244.0,11.0,$77.2,Fail,,Rail,route_B,118.73,938267.0
cosmetics,C573143-27309/2,66120.0,89.0,411.0,$5119.29,Unknown,88.0,15.0,94.0,3.0,Carrier C,$644.00,Supplier 1,Mumbai,15.0,605.0,17.0,$19.21,Pass,0.22,Rail,,246.09,0.0
cosmetics,C573162-27309/1,10340.0,52.0,971.0,,Male,13.0,1.0,16.0,1.0,,$925.00,Supplier 1,Delhi,4.0,989.0,7.0,$96.99,Pending,,Sea,A,173.64,1781473.0
haircare,C573151-27309/1,34150.0,,876.0,$1165.06,Female,53.0,6.0,78.0,2.0,Carrier C,,Supplier 3,Kolkata,9.0,631.0,20.0,$66.59,Pass,1.81,Air,B,611.44,0.0
haircare,C573143-27309/1,87100.0,94.0,17.0,$1841.34,Male,96.0,,50.0,4.0,Carrier B,$294.00,Supplier 1,Chennai,,300.0,28.0,$39.86,Pending,2.13,Road,route_B,891.41,
,C573062-0312/01,35870.0,3.0,640.0,$2807.54,Female,74.0,2.0,,1.0,Carrier A,$352.00,Supplier 1,Mumbai,2.0,309.0,,$42.82,Pending,0.01,Sea,C,477.07,0.0
haircare,C573051-0312/01,50500.0,53.0,517.0,$6018.68,Female,95.0,9.0,84.0,7.0,Carrier B,,Supplier 5,Chennai,,956.0,12.0,$10.82,Fail,4.92,Road,C route,445.73,2411035.0
haircare,C573043-0312/01,77920.0,68.0,,$1436.98,Female,57.0,13.0,70.0,5.0,Carrier B,,Supplier 1,Kolkata,3.0,730.0,3.0,$96.34,Pass,0.81,Rail,route_B,116.97,0.0
skincare,C572962-0319/01,98380.0,46.0,885.0,$3848.96,Unknown,1.0,20.0,65.0,3.0,Carrier C,$941.00,Supplier 4,Chennai,11.0,,6.0,$62.36,Pass,,,C route,880.14,0.0
skincare,C572951-0319/01,28610.0,69.0,943.0,$9646.81,Unknown,77.0,26.0,59.0,2.0,Carrier B,$368.00,Supplier 1,Kolkata,23.0,236.0,24.0,$98.08,Fail,,Air,routeC,,0.0
haircare,C572943-0319/01,11090.0,36.0,,$9345.7,Female,21.0,9.0,90.0,4.0,Carrier C,$811.00,Supplier 3,Bangalore,7.0,208.0,18.0,$30.51,Pass,0.18,Air,a,189.65,0.0
cosmetics,C572843-0136/04,29920.0,75.0,886.0,$7275.46,Unknown,90.0,16.0,70.0,1.0,Carrier C,$367.00,Supplier 2,Mumbai,6.0,592.0,8.0,$52.72,Pending,0.41,Sea,c,615.62,0.0
skincare,C572834-0136/04,50380.0,88.0,288.0,$8505.02,,56.0,10.0,18.0,8.0,Carrier C,$356.00,Supplier 4,Delhi,13.0,659.0,12.0,$43.89,Pass,4.73,Rail,route_C,350.33,0.0
skincare,C572810-0136/04,91110.0,67.0,831.0,$1391.49,Non-binary,80.0,6.0,6.0,6.0,,$996.00,Supplier 5,Chennai,26.0,,11.0,$22.57,Fail,3.54,Rail,route_A,971.49,1744946.0
,C572803-0136/04,3050.0,34.0,351.0,$6635.86,Non-binary,56.0,29.0,38.0,2.0,Carrier C,$667.00,Supplier 1,Kolkata,24.0,341.0,10.0,$65.27,Pending,,Sea,A route,603.03,
skincare,C572843-0136/03,33150.0,71.0,414.0,$3214.52,Unknown,21.0,6.0,51.0,8.0,Carrier C,$147.00,Supplier 1,Mumbai,16.0,863.0,27.0,$89.36,Pass,4.94,Sea,routeA,409.36,1611618.0
cosmetics,C572834-0136/03,58280.0,75.0,18.0,$2636.45,Female,69.0,6.0,98.0,3.0,Carrier A,$555.00,Supplier 1,Mumbai,29.0,960.0,11.0,$10.96,,,,A,139.67,0.0
cosmetics,C572810-0136/03,56230.0,50.0,870.0,$3871.16,Non-binary,61.0,17.0,66.0,9.0,Carrier B,$650.00,Supplier 4,Delhi,,537.0,24.0,$15.34,Pending,0.46,Road,b,541.4,0.0
cosmetics,C572803-0136/03,76360.0,,131.0,$7303.07,,27.0,9.0,94.0,7.0,Carrier A,$166.00,Supplier 2,Chennai,20.0,641.0,29.0,$89.38,Fail,4.75,Rail,c,144.73,0.0
skincare,C572843-0136/02,2330.0,24.0,,$4509.55,Non-binary,69.0,7.0,10.0,6.0,,$728.00,Supplier 3,Mumbai,24.0,130.0,9.0,$87.47,Fail,0.45,Air,route_C,277.1,0.0
skincare,C572834-0136/02,74590.0,19.0,,,Male,39.0,14.0,74.0,6.0,Carrier C,$172.00,Supplier 3,Chennai,3.0,593.0,28.0,$47.28,Fail,4.38,Rail,routeA,859.41,1440921.0
haircare,C572810-0136/02,41460.0,8.0,712.0,$8978.82,Female,71.0,23.0,48.0,7.0,Carrier B,$416.00,Supplier 3,Kolkata,2.0,525.0,,$45.15,Fail,0.63,Sea,A,422.57,0.0
cosmetics,C572803-0136/02,81440.0,69.0,311.0,$4627.72,Female,37.0,7.0,68.0,4.0,Carrier C,,Supplier 3,Chennai,,326.0,19.0,$16.28,Pass,3.55,Road,,657.32,1781215.0
skincare,C572843-0136/01,61610.0,1.0,158.0,$6760.0,Non-binary,71.0,3.0,93.0,8.0,Carrier A,$986.00,Supplier 4,Bangalore,19.0,860.0,26.0,$87.65,,1.92,Air,,,0.0
cosmetics,C572834-0136/01,1670.0,59.0,,$8028.89,Female,36.0,28.0,62.0,8.0,Carrier B,$591.00,Supplier 1,Kolkata,17.0,829.0,,$14.63,Pass,1.01,Road,route_C,181.12,
skincare,C572810-0136/01,25270.0,31.0,272.0,$6118.08,Male,56.0,16.0,73.0,3.0,Carrier C,$495.00,Supplier 5,Kolkata,22.0,183.0,21.0,$72.26,Fail,,Road,c,984.44,0.0
skincare,C572803-0136/01,57490.0,65.0,120.0,$1538.6,,19.0,,60.0,1.0,Carrier C,$831.00,Supplier 3,Mumbai,4.0,542.0,5.0,$52.98,,0.21,Road,B route,937.59,0.0
skincare,C572762-19617/2,14430.0,20.0,148.0,$9671.18,Female,24.0,21.0,41.0,9.0,Carrier B,$422.00,Supplier 2,Bangalore,20.0,254.0,10.0,$58.46,Fail,1.31,Road,C,357.6,0.0
skincare,C572751-19617/2,69470.0,,406.0,$6887.72,Non-binary,20.0,6.0,8.0,2.0,Carrier A,$419.00,Supplier 3,Chennai,,885.0,,$77.86,Pending,0.33,Road,route_C,560.55,
skincare,C572743-19617/2,32090.000000000004,20.0,250.0,$9973.65,Female,91.0,16.0,5.0,,Carrier C,$137.00,Supplier 2,Bangalore,4.0,215.0,11.0,$77.12,Pending,3.28,Sea,routeC,527.67,
haircare,C572762-19614/1,22160.0,53.0,842.0,$3291.72,Unknown,6.0,27.0,33.0,3.0,Carrier C,$287.00,Supplier 3,Bangalore,11.0,115.0,18.0,,,2.64,,routeB,756.28,0.0
cosmetics,C572751-19614/1,94070.0,51.0,790.0,$4708.18,Male,72.0,20.0,85.0,7.0,Carrier B,$764.00,Supplier 5,Delhi,22.0,102.0,15.0,$41.37,,1.72,,route_B,217.41,0.0
haircare,C572743-19614/1,22960.0,32.0,380.0,$5311.6,Unknown,88.0,28.0,69.0,4.0,,$424.00,Supplier 3,Mumbai,26.0,773.0,,$91.79,Fail,4.78,Air,B,277.9,1368044.0
cosmetics,C572662-26191/1,18640.0,60.0,678.0,$9815.82,Male,57.0,28.0,47.0,5.0,Carrier A,$297.00,Supplier 1,Delhi,8.0,147.0,10.0,$13.72,,4.24,Air,c,588.72,1501737.0
skincare,C572651-26191/1,46930.0,46.0,37.0,$2300.4,Unknown,86.0,28.0,94.0,5.0,Carrier B,$628.00,Supplier 1,Chennai,28.0,358.0,27.0,$57.78,,3.35,Rail,b,,0.0
skincare,C572643-26191/1,30000.0,89.0,469.0,$3682.81,Male,75.0,3.0,84.0,2.0,Carrier B,$195.00,Supplier 4,Bangalore,15.0,707.0,14.0,$11.41,Fail,2.2,Air,c,465.79,0.0
cosmetics,C572662-26199/1,39460.0,47.0,840.0,$6379.32,Unknown,86.0,17.0,17.0,,Carrier B,$777.00,Supplier 5,Chennai,12.0,913.0,7.0,$79.27,Pending,4.16,Sea,routeC,846.48,1544003.0
,C572651-26199/1,84890.0,94.0,899.0,$7663.26,,98.0,2.0,69.0,7.0,Carrier C,$750.00,Supplier 4,Mumbai,16.0,689.0,20.0,$14.57,Pass,2.39,Sea,route_A,656.4,2456389.0
skincare,C572643-26199/1,97190.0,60.0,637.0,$7919.74,,99.0,,52.0,8.0,Carrier A,$519.00,Supplier 3,Bangalore,1.0,375.0,9.0,$76.29,Pass,1.24,Road,A route,,0.0
cosmetics,C572662-26197/1,17270.0,88.0,476.0,$9036.03,Female,33.0,,73.0,2.0,Carrier A,,Supplier 2,Kolkata,11.0,931.0,5.0,$93.41,Pass,2.12,Air,A,584.44,0.0
skincare,C572651-26197/1,49760.0,61.0,371.0,$7851.32,Male,83.0,8.0,31.0,6.0,Carrier B,$239.00,Supplier 2,Delhi,11.0,192.0,22.0,$12.8,Pass,2.02,Sea,route_B,207.99,705334.0
skincare,C572643-26197/1,66230.0,19.0,154.0,$1250.8,,87.0,20.0,72.0,2.0,Carrier C,$970.00,Supplier 3,Kolkata,5.0,640.0,19.0,$85.41,Fail,0.86,Road,route_C,361.17,551213.0
haircare,B272229-2141/28,2680.0,83.0,427.0,$2416.73,Female,,4.0,60.0,4.0,Carrier A,$265.00,Supplier 5,Delhi,23.0,432.0,19.0,$17.16,Fail,4.58,Sea,routeC,968.2,0.0
skincare,B272225-2141/28,74000.0,86.0,,$7370.64,Male,2.0,,,,Carrier A,$544.00,Supplier 2,Delhi,14.0,803.0,3.0,$70.7,,3.37,Road,B route,148.06,0.0
haircare,B272223-2141/28,42430.0,87.0,837.0,$9770.03,,72.0,24.0,79.0,6.0,Carrier A,$479.00,Supplier 2,Chennai,15.0,279.0,22.0,$64.98,Pass,0.41,Rail,A route,969.31,0.0
cosmetics,B272225-2139/43,64750.0,21.0,735.0,$1905.79,Non-binary,35.0,,18.0,4.0,Carrier C,$229.00,Supplier 3,Bangalore,23.0,579.0,4.0,$33.93,Pending,0.29,Road,b,625.41,1004683.0
cosmetics,B272223-2139/43,63730.0,45.0,340.0,$1839.03,Non-binary,,17.0,49.0,7.0,Carrier A,$796.00,Supplier 5,Bangalore,8.0,388.0,,$25.57,Fail,2.62,Sea,B,706.82,0.0
cosmetics,B272229-2137/43,8390.0,32.0,752.0,$9566.02,Male,80.0,24.0,44.0,1.0,Carrier C,$285.00,Supplier 2,Bangalore,29.0,485.0,29.0,$21.71,Fail,4.84,Rail,routeA,500.22,0.0
cosmetics,B272225-2137/43,,94.0,776.0,$8452.89,Male,88.0,7.0,14.0,8.0,Carrier A,$855.00,Supplier 5,Bangalore,24.0,566.0,29.0,$17.03,Pass,2.02,Road,route_C,264.86,0.0
skincare,B272223-2137/43,24130.0,17.0,,$1770.67,Male,6.0,12.0,50.0,4.0,Carrier C,$472.00,Supplier 1,Delhi,6.0,833.0,1.0,$37.48,Pending,,Air,routeA,318.54,0.0
skincare,B272229-2138/06,85300.0,38.0,726.0,$6699.11,Male,22.0,28.0,72.0,7.0,Carrier B,$748.00,Supplier 1,Bangalore,4.0,238.0,28.0,$53.48,Fail,4.23,Air,routeA,897.2,423801.0
skincare,B272225-2138/06,71230.0,59.0,57.0,$2573.32,Unknown,28.0,19.0,18.0,1.0,Carrier C,$934.00,Supplier 3,Bangalore,24.0,891.0,23.0,$10.16,,1.72,Sea,,823.73,0.0
cosmetics,B272223-2138/06,76900.0,1.0,40.0,$3325.46,Male,21.0,27.0,87.0,4.0,Carrier B,$775.00,Supplier 3,Bangalore,1.0,923.0,23.0,$68.97,Pass,1.59,Rail,A route,545.55,0.0
cosmetics,C573362-5366/43,91630.0,22.0,922.0,$8167.67,Female,29.0,15.0,85.0,5.0,Carrier B,$997.00,Supplier 3,Chennai,18.0,124.0,24.0,$59.92,Pass,2.56,Road,route_A,259.88,316440.0
cosmetics,C573351-5366/43,30890.0,20.0,436.0,$6248.31,Male,9.0,21.0,96.0,5.0,Carrier B,$480.00,Supplier 1,Delhi,28.0,215.0,13.0,,Pass,2.44,,,663.28,0.0
