Product type,SKU,Estimated price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Demurrage
skincare,TPVCBB25050440,18250.0,66.0,456.0,$6570.92,Female,70.0,12.0,69.0,9.0,Carrier A,$328.00,Supplier 3,Bangalore,8.0,157.0,10.0,$15.26,Pending,1.83,Road,A route,925.71,0.0
cosmetics,TPVCFB30550380,96120.0,99.0,360.0,$9466.96,,22.0,10.0,88.0,2.0,Carrier B,$305.00,Supplier 2,Bangalore,20.0,664.0,14.0,$60.42,Fail,1.52,Air,c,753.11,0.0
cosmetics,TPVCFM26050380,42170.0,40.0,68.0,$7983.2,Non-binary,32.0,5.0,33.0,1.0,,$110.00,Supplier 1,Chennai,10.0,100.0,26.0,$17.62,Pass,0.04,Road,,167.15,1440830.0
haircare,TPVCFM22050380,84780.0,28.0,863.0,$2151.43,,84.0,12.0,72.0,2.0,Carrier C,,Supplier 3,Bangalore,2.0,315.0,,$91.34,Pass,4.17,Sea,,,2287218.0
haircare,TPVCFB25050380,63250.0,47.0,,$4127.56,Unknown,1.0,18.0,88.0,7.0,Carrier B,$378.00,Supplier 3,Bangalore,,416.0,12.0,,Fail,0.44,Rail,routeC,102.3,0.0
haircare,TPVCFB32050380,,,971.0,$4918.54,Male,54.0,10.0,,6.0,Carrier A,,Supplier 5,Chennai,18.0,327.0,27.0,,Pass,3.15,Sea,routeC,560.09,0.0
skincare,TPVCFB22050380,77000.0,70.0,491.0,$4563.65,,58.0,6.0,84.0,4.0,Carrier C,$987.00,Supplier 1,Chennai,19.0,572.0,1.0,$93.36,Pending,2.52,Air,routeA,273.88,1569132.0
haircare,TPVCFB32050440,50980.0,73.0,,$7023.78,Unknown,70.0,28.0,16.0,1.0,Carrier B,,Supplier 5,Kolkata,4.0,583.0,29.0,$83.03,Fail,2.63,Air,routeC,881.33,0.0
cosmetics,TPVCFM32050440,54790.0,20.0,49.0,$9027.04,Female,83.0,12.0,76.0,1.0,Carrier A,$217.00,Supplier 5,Delhi,20.0,865.0,21.0,$84.57,Pass,4.63,Sea,routeC,193.9,0.0
cosmetics,8519849,51890.0,1.0,687.0,$3754.46,Female,18.0,7.0,77.0,5.0,Carrier B,$279.00,Supplier 5,Mumbai,26.0,770.0,20.0,$61.27,Pending,0.16,Air,a,101.29,1017296.0
haircare,FECB1221830345,59220.0,,564.0,$5966.89,,6.0,18.0,39.0,1.0,Carrier A,$629.00,Supplier 4,Chennai,9.0,386.0,20.0,$37.55,Pending,3.87,Air,c,506.03,
haircare,FECB1222441045,,87.0,102.0,,Male,45.0,2.0,89.0,7.0,Carrier C,$158.00,,Chennai,16.0,610.0,7.0,$29.6,Pass,0.26,Road,route_C,239.89,0.0
,VCNV5002127500,40160.0,63.0,216.0,$4745.96,Male,97.0,10.0,46.0,1.0,Carrier C,$876.00,Supplier 2,Bangalore,26.0,,9.0,,Pass,0.19,Rail,route_B,764.19,527931.0
skincare,VNIVR200012720,61010.0,67.0,438.0,$2513.06,Non-binary,23.0,15.0,96.0,1.0,Carrier B,$965.00,Supplier 3,Kolkata,6.0,,8.0,$66.56,Pending,2.15,Sea,b,927.94,0.0
haircare,VNIVR200013750,60170.0,4.0,700.0,$5274.56,,23.0,12.0,88.0,2.0,Carrier B,$322.00,Supplier 4,Bangalore,25.0,557.0,27.0,$25.54,Fail,0.32,,b,137.74,2070814.0
haircare,VNIVR200112750,79500.0,58.0,569.0,$1497.0,Unknown,26.0,26.0,47.0,3.0,Carrier A,$505.00,Supplier 5,Chennai,4.0,194.0,13.0,$33.28,Pass,3.95,Air,routeB,456.02,1397174.0
cosmetics,VNIVR200113750,65850.0,25.0,559.0,$9481.45,Male,77.0,17.0,44.0,1.0,Carrier C,$120.00,Supplier 3,Chennai,9.0,592.0,14.0,$52.13,Pass,2.65,Road,b,997.13,0.0
,VNIV2200152500,99220.0,47.0,159.0,$1673.39,Non-binary,7.0,4.0,9.0,9.0,Carrier A,$677.00,Supplier 1,Bangalore,27.0,864.0,12.0,$30.97,Fail,0.15,Rail,c,759.4,0.0
skincare,WVN33101275000,29100.0,38.0,489.0,$4946.11,Female,79.0,7.0,87.0,8.0,Carrier C,$473.00,Supplier 1,Chennai,,249.0,8.0,$62.98,Fail,0.2,Sea,C route,957.87,0.0
cosmetics,WVN33101375000,36560.0,,686.0,$5768.93,Female,44.0,9.0,50.0,5.0,Carrier B,$343.00,Supplier 3,Delhi,9.0,122.0,21.0,$93.09,Pass,3.06,Rail,B,247.67,325738.0
haircare,TPVCFB32070240,39000.0,63.0,242.0,$9867.73,Non-binary,27.0,19.0,77.0,2.0,Carrier A,$286.00,Supplier 2,Mumbai,6.0,855.0,22.0,$77.33,Fail,4.03,Rail,,299.23,
cosmetics,VNNZ6320127500,47120.0,21.0,794.0,$2494.2,Non-binary,,28.0,60.0,5.0,Carrier A,,Supplier 3,Mumbai,21.0,314.0,18.0,$69.98,Pending,2.19,Road,B route,239.33,0.0
haircare,PAI271012224401,83760.0,99.0,753.0,$2029.88,Male,97.0,27.0,96.0,6.0,Carrier C,$475.00,Supplier 3,Mumbai,19.0,498.0,16.0,$62.44,Pending,2.77,Road,C route,372.13,1497312.0
haircare,MAG43050456220,24340.0,57.0,882.0,$1078.36,Unknown,79.0,23.0,15.0,1.0,Carrier C,$262.00,Supplier 4,Delhi,14.0,509.0,29.0,$53.92,,4.0,Rail,A route,751.95,0.0
haircare,TPVCFB32050240,77820.0,53.0,5.0,$2400.14,Female,36.0,7.0,36.0,4.0,Carrier C,$720.00,Supplier 1,Chennai,21.0,,11.0,$26.79,Pass,3.05,Air,B route,248.45,1947100.0
skincare,TINPOLAROIDUVC,41130.0,46.0,596.0,$2865.46,Unknown,55.0,23.0,63.0,9.0,Carrier B,,Supplier 1,Bangalore,15.0,954.0,16.0,$90.52,Fail,,Sea,a,571.81,0.0
skincare,TINPOLAROIDUVY,60580.0,14.0,,$6675.23,,64.0,2.0,69.0,2.0,,$873.00,Supplier 5,Kolkata,3.0,247.0,14.0,$32.37,Pending,3.07,Air,routeB,342.29,1363656.0
cosmetics,TINPOLAROIDUVM,63620.0,76.0,361.0,$2977.36,Female,91.0,6.0,86.0,5.0,Carrier C,$206.00,Supplier 3,Chennai,5.0,,3.0,$18.22,,3.14,Air,C route,846.28,0.0
haircare,TINPOLAROIDUVK,37910.0,17.0,459.0,$1184.69,Unknown,57.0,18.0,80.0,1.0,Carrier B,,Supplier 3,Delhi,21.0,208.0,21.0,$77.5,Pending,,Sea,routeB,105.93,0.0
haircare,PANDALAMN17000,51750.0,39.0,248.0,$8439.57,Non-binary,69.0,6.0,41.0,4.0,Carrier C,,Supplier 2,Delhi,18.0,651.0,2.0,$25.81,Fail,3.1,Road,route_A,300.8,
skincare,PANDALAMN16800,41890.0,9.0,566.0,$4290.36,Male,61.0,,74.0,4.0,,$204.00,Supplier 1,Mumbai,14.0,220.0,3.0,$43.47,Pending,4.85,Air,routeC,644.72,0.0
haircare,TESGCYAN000000,7840.0,99.0,673.0,,Female,2.0,26.0,24.0,6.0,Carrier C,$725.00,Supplier 2,Chennai,16.0,394.0,4.0,$12.55,Pending,0.99,Road,b,187.04,0.0
skincare,TESGMAGENTA000,44280.0,77.0,946.0,$3722.31,Non-binary,55.0,19.0,82.0,9.0,,$497.00,Supplier 4,Mumbai,14.0,219.0,22.0,$22.34,Pending,4.76,Sea,b,519.68,0.0
haircare,TESGAMARILLO00,10640.0,79.0,422.0,$9778.36,Female,97.0,2.0,,3.0,Carrier B,$950.00,,Kolkata,9.0,555.0,5.0,$25.59,Pending,2.69,Air,b,492.59,0.0
cosmetics,TESGNEGRO00000,41100.0,82.0,923.0,$2531.04,Male,80.0,12.0,18.0,9.0,Carrier B,$227.00,,Mumbai,15.0,629.0,10.0,$14.9,Pending,3.36,Road,route_B,867.27,1752786.0
haircare,TSSK4CYAN00000,59700.0,97.0,,$9084.14,,87.0,15.0,7.0,6.0,Carrier C,$679.00,Supplier 1,Kolkata,7.0,268.0,20.0,$69.1,Pending,0.5,Road,route_C,662.86,331787.0
haircare,TSSK4MAGENTA00,58360.0,6.0,15.0,,Male,38.0,14.0,4.0,7.0,Carrier A,$444.00,Supplier 4,Delhi,14.0,809.0,29.0,$85.33,,1.9,Air,routeC,675.73,0.0
skincare,TSSK4AMARILLO0,66600.0,91.0,736.0,$1688.32,Male,80.0,6.0,90.0,2.0,Carrier A,$961.00,Supplier 3,Mumbai,6.0,242.0,2.0,$43.6,Pending,3.85,Sea,routeB,956.63,0.0
haircare,TSSK4NEGRO0000,10430.0,23.0,573.0,$9880.56,Female,,18.0,69.0,6.0,Carrier A,,Supplier 4,Mumbai,21.0,136.0,12.0,$88.71,Pending,3.53,Rail,route_C,984.12,0.0
haircare,PANDAPRINT1610,65560.0,59.0,122.0,$3442.29,Female,29.0,5.0,60.0,,,$966.00,Supplier 2,Bangalore,15.0,797.0,27.0,$29.2,Fail,0.2,Road,routeA,688.06,1283425.0
skincare,CORTALASER1325,31900.0,91.0,277.0,$1887.25,Male,26.0,18.0,55.0,2.0,Carrier A,$911.00,Supplier 1,Delhi,20.0,360.0,5.0,$39.29,Fail,2.73,Sea,c,569.8,0.0
cosmetics,HX005,40510.0,98.0,558.0,$8463.83,,35.0,3.0,16.0,2.0,Carrier A,$343.00,Supplier 2,Bangalore,8.0,330.0,5.0,$23.57,Pass,0.44,Air,,647.13,1360061.0
cosmetics,8508356,85940.0,46.0,453.0,$7360.08,Unknown,79.0,3.0,,2.0,Carrier A,$823.00,Supplier 3,Kolkata,2.0,353.0,27.0,$65.85,Pending,4.98,Road,A,444.2,2249163.0
skincare,3MGM0080WI,1890.0,38.0,390.0,$6554.97,Male,67.0,22.0,90.0,1.0,Carrier A,$996.00,Supplier 3,,8.0,428.0,23.0,$47.79,Fail,4.49,Road,C route,988.71,0.0
skincare,3MGM0100WI,59250.0,14.0,294.0,$2403.83,Female,87.0,22.0,82.0,5.0,Carrier C,$327.00,Supplier 1,Delhi,,396.0,1.0,$65.2,Fail,0.11,Road,route_B,734.52,1999332.0
skincare,3MGM0130WI,60270.0,72.0,574.0,$5306.47,Female,29.0,10.0,29.0,8.0,Carrier C,$493.00,Supplier 5,Kolkata,26.0,109.0,4.0,$78.55,Fail,4.29,Sea,C route,361.91,0.0
skincare,3MGM0120WI,40270.0,62.0,598.0,,Non-binary,34.0,19.0,23.0,2.0,Carrier A,$568.00,Supplier 4,Delhi,17.0,545.0,27.0,$59.11,Fail,,Road,A route,,1203193.0
skincare,3MXP1170WI,24470.0,35.0,,$3732.62,Unknown,97.0,3.0,14.0,5.0,,$365.00,Supplier 4,Kolkata,19.0,935.0,21.0,$66.49,Fail,1.77,Road,A route,140.25,759910.0
cosmetics,3MGM0710WI,24230.0,19.0,210.0,$3805.21,Male,41.0,29.0,79.0,,Carrier B,$114.00,Supplier 3,Chennai,5.0,329.0,24.0,$94.17,Fail,3.6,Air,routeC,284.42,867573.0
cosmetics,3MGM0700WI,88490.0,,590.0,,,41.0,12.0,49.0,5.0,Carrier B,$298.00,Supplier 2,Mumbai,22.0,635.0,12.0,$36.92,Pass,2.21,Road,routeA,309.62,
skincare,3MGM0680WI,44760.0,78.0,714.0,$2568.19,Unknown,23.0,29.0,33.0,2.0,,$354.00,Supplier 2,Chennai,20.0,177.0,12.0,$42.32,Fail,,Sea,C,473.54,0.0
haircare,3MGM0660WI,33760.0,84.0,302.0,$8878.65,Male,71.0,16.0,25.0,3.0,Carrier A,$499.00,Supplier 5,Delhi,16.0,524.0,16.0,,Pass,1.7,Air,c,293.36,0.0
skincare,3MXP0160WI,45430.0,,909.0,$4975.72,Unknown,,17.0,21.0,6.0,Carrier B,$254.00,Supplier 2,Delhi,7.0,292.0,24.0,,Pass,1.61,Rail,B,667.82,309498.0
haircare,3MGM0020WI,67270.0,40.0,223.0,$9858.11,Female,58.0,,17.0,5.0,Carrier B,$886.00,Supplier 4,Chennai,7.0,500.0,17.0,$26.07,Pending,2.12,Air,routeA,290.13,0.0
skincare,3MXP4560WI,15430.0,88.0,,$4561.37,Unknown,32.0,13.0,23.0,4.0,Carrier A,$734.00,Supplier 2,,18.0,208.0,21.0,$43.85,Pending,0.73,Road,C route,269.09,0.0
skincare,3MGM0060WI,45490.0,14.0,,$7436.68,Male,31.0,24.0,,4.0,,$177.00,Supplier 5,Mumbai,18.0,891.0,10.0,$52.11,Pending,4.16,Rail,A,,2417933.0
cosmetics,3TBH1240WI,59200.0,26.0,990.0,$3537.27,Unknown,82.0,2.0,81.0,5.0,Carrier C,$685.00,Supplier 4,Bangalore,2.0,362.0,17.0,$47.75,Fail,,Air,c,899.8,0.0
haircare,3MGM0640WI,94910.0,87.0,518.0,$4274.29,Non-binary,43.0,4.0,58.0,2.0,,$688.00,Supplier 2,Kolkata,,428.0,17.0,$26.04,Pending,2.0,Road,c,521.47,0.0
haircare,3MGP0100WI,26000.0,22.0,93.0,$2716.53,Female,7.0,10.0,14.0,9.0,Carrier A,,Supplier 4,Bangalore,14.0,462.0,,$93.2,Fail,4.47,Air,routeB,472.46,544826.0
cosmetics,3MGP0020WI,36570.0,48.0,520.0,$4123.56,Female,1.0,7.0,93.0,2.0,Carrier B,$103.00,Supplier 3,Mumbai,,966.0,2.0,$78.61,Fail,2.48,,route_C,620.29,0.0
cosmetics,3MGP0090WI,38560.0,83.0,428.0,$5925.14,Unknown,61.0,24.0,20.0,2.0,,$323.00,Supplier 3,Chennai,29.0,477.0,25.0,$53.32,Pending,2.72,Road,routeB,331.49,2249267.0
cosmetics,3MGP0070WI,60950.0,51.0,,$9925.96,,14.0,17.0,30.0,9.0,Carrier C,$935.00,Supplier 3,Kolkata,9.0,879.0,4.0,$71.21,Pending,4.78,Sea,A,418.09,1433654.0
cosmetics,3MGP0060WI,36320.0,3.0,235.0,,Non-binary,52.0,20.0,19.0,3.0,Carrier A,$939.00,Supplier 2,Chennai,,440.0,19.0,$90.76,Pass,,Road,B,292.45,0.0
haircare,3MGP0120WI,53820.0,42.0,620.0,$2793.21,Female,,6.0,53.0,7.0,Carrier B,,Supplier 5,Bangalore,5.0,358.0,11.0,$22.26,Pass,0.85,Sea,route_B,614.63,2313461.0
haircare,3MGP0490WI,,19.0,161.0,$1404.65,,6.0,19.0,56.0,4.0,Carrier C,$789.00,Supplier 4,Delhi,11.0,434.0,17.0,$32.53,Fail,2.37,Rail,a,727.65,2059642.0
skincare,3MXP0780WI,70830.0,73.0,721.0,$2137.21,Male,10.0,5.0,77.0,6.0,Carrier C,$182.00,,Chennai,8.0,184.0,12.0,$58.84,Fail,4.86,Sea,B route,706.33,2045715.0
skincare,3MXP1280WI,45190.0,28.0,752.0,$6063.0,,71.0,10.0,82.0,4.0,,,,Bangalore,5.0,621.0,2.0,$81.91,Pending,1.86,Air,B route,329.34,0.0
cosmetics,3MXP0760WI,86560.0,84.0,331.0,$7886.44,Non-binary,90.0,9.0,23.0,7.0,Carrier B,$308.00,Supplier 3,Bangalore,29.0,900.0,6.0,$13.26,Pending,1.86,Road,routeC,801.68,0.0
cosmetics,3MXP0610WI,56260.0,45.0,333.0,$9463.77,Unknown,98.0,27.0,62.0,1.0,,$263.00,Supplier 1,Bangalore,11.0,913.0,9.0,$98.56,Pass,0.98,Air,route_B,330.36,
cosmetics,3MXP0220WI,54450.0,71.0,50.0,$1142.41,Male,30.0,13.0,33.0,3.0,,$829.00,Supplier 1,Delhi,5.0,670.0,5.0,$50.94,Pending,0.57,Sea,routeC,235.28,1251536.0
skincare,3MXP4040WI,4380.0,78.0,523.0,$5704.84,Unknown,21.0,19.0,18.0,3.0,Carrier A,,Supplier 2,Delhi,17.0,407.0,20.0,$42.33,Fail,3.7,Road,b,414.83,0.0
skincare,3MXP0562WI,,63.0,863.0,$5237.81,Non-binary,60.0,21.0,73.0,1.0,Carrier C,$522.00,Supplier 4,Delhi,22.0,361.0,,$36.35,Pending,3.85,Sea,A,637.97,0.0
skincare,3MXP1880WI,13170.0,73.0,668.0,$6904.5,Unknown,,,,6.0,Carrier C,$945.00,Supplier 3,Kolkata,4.0,997.0,21.0,$25.69,Pass,4.85,Rail,routeA,227.8,0.0
skincare,3MXP4060WI,23880.0,19.0,492.0,$6036.21,Female,97.0,6.0,32.0,9.0,Carrier B,$267.00,Supplier 5,Delhi,15.0,896.0,9.0,$81.24,Fail,3.87,Rail,route_B,683.28,1234699.0
skincare,3MXP4180WI,6120.0,47.0,582.0,$7183.35,Unknown,74.0,4.0,61.0,8.0,Carrier B,$980.00,Supplier 2,Delhi,19.0,730.0,28.0,$95.99,Pass,1.22,Rail,routeC,876.76,0.0
skincare,3MXP4500WI,64360.0,14.0,681.0,$6922.74,Non-binary,63.0,24.0,54.0,,Carrier A,$995.00,Supplier 2,Delhi,22.0,779.0,29.0,$47.23,Pass,,Sea,B route,363.83,1038969.0
skincare,3MXP4100WI,23250.0,38.0,272.0,$2053.11,Non-binary,,27.0,17.0,8.0,Carrier A,$600.00,Supplier 5,Chennai,2.0,964.0,23.0,$95.72,Fail,4.93,Sea,c,505.19,0.0
cosmetics,3TBH0160WI,18820.0,53.0,580.0,$8197.46,Non-binary,51.0,3.0,,6.0,Carrier A,$253.00,,Delhi,24.0,800.0,8.0,$84.14,Pass,1.7,Rail,B route,305.48,1025867.0
cosmetics,3MXP4620WI,9770.0,61.0,867.0,$2109.09,,64.0,3.0,91.0,9.0,Carrier B,$384.00,Supplier 5,Kolkata,17.0,551.0,20.0,$53.29,Pending,1.56,Sea,route_A,425.14,1267497.0
cosmetics,3MXP4520WI,11230.0,36.0,252.0,$7286.78,Female,76.0,4.0,70.0,3.0,Carrier C,$482.00,Supplier 1,Bangalore,12.0,350.0,27.0,$70.66,Pending,4.53,Air,routeA,119.77,0.0
cosmetics,3TBH0440WI,58880.0,40.0,560.0,$4745.31,Male,56.0,25.0,99.0,9.0,,$378.00,Supplier 3,Chennai,25.0,423.0,8.0,$49.15,Pass,,,C route,958.39,0.0
skincare,3TBH1280WI,69130.0,81.0,696.0,$5624.66,Female,80.0,5.0,34.0,4.0,Carrier A,$353.00,Supplier 1,Mumbai,24.0,,22.0,$60.29,Pending,1.07,Air,B route,,0.0
haircare,3TBH0400WI,40340.0,30.0,832.0,$9129.68,Unknown,41.0,8.0,84.0,7.0,Carrier B,$975.00,Supplier 3,Delhi,17.0,801.0,21.0,$15.22,Pass,4.45,Rail,routeC,809.98,0.0
skincare,3TBH1360WI,48510.0,9.0,699.0,$9008.95,,32.0,16.0,25.0,9.0,Carrier A,$238.00,Supplier 1,Bangalore,10.0,927.0,29.0,$72.66,Pending,4.97,Sea,a,228.38,1314259.0
haircare,3TBH1600WI,68910.0,64.0,90.0,$8360.71,Male,15.0,22.0,68.0,2.0,Carrier C,$760.00,Supplier 4,Bangalore,28.0,735.0,28.0,$14.75,Pass,0.43,Rail,routeC,831.12,2340109.0
cosmetics,3TBH2120WI,2720.0,33.0,446.0,$5591.34,Unknown,62.0,3.0,74.0,2.0,Carrier B,$100.00,Supplier 3,Chennai,25.0,695.0,23.0,,Pending,4.31,Road,routeB,874.13,0.0
skincare,3TBH1680WI,32990.0,52.0,332.0,$7626.16,Non-binary,,24.0,74.0,9.0,Carrier A,,Supplier 2,Mumbai,18.0,396.0,6.0,$84.25,Fail,,,routeC,,0.0
cosmetics,3TBH2000WI,97340.0,89.0,,,Non-binary,28.0,12.0,,3.0,Carrier A,$924.00,,Kolkata,19.0,826.0,3.0,$31.34,Fail,2.62,Sea,route_B,912.89,
skincare,3TBH1780WI,58430.0,14.0,,$8826.45,Non-binary,81.0,25.0,85.0,9.0,Carrier B,$359.00,Supplier 3,Bangalore,,336.0,5.0,$39.13,,4.57,Rail,B route,250.48,0.0
cosmetics,3MGP0140WI,26170.0,75.0,601.0,$4624.98,Non-binary,64.0,8.0,11.0,5.0,Carrier B,$267.00,Supplier 3,Bangalore,13.0,724.0,9.0,$53.32,Pass,4.87,Rail,A,528.83,0.0
haircare,3TBH2160WI,52650.0,,274.0,$9732.12,Non-binary,59.0,13.0,91.0,6.0,Carrier A,,Supplier 4,Bangalore,14.0,316.0,7.0,$63.7,Pending,1.31,Rail,routeB,658.1,0.0
haircare,3TBH2940WI,34920.0,99.0,19.0,$9390.9,Unknown,58.0,4.0,16.0,2.0,Carrier C,$741.00,Supplier 1,Bangalore,,932.0,28.0,,Pass,1.06,Road,B route,,0.0
haircare,3TBH0040WI,53690.0,59.0,983.0,$7674.42,Male,2.0,14.0,90.0,8.0,Carrier B,$719.00,Supplier 2,Chennai,16.0,345.0,4.0,$63.32,Pending,0.4,Road,B route,874.94,1577048.0
skincare,3TBH2240WI,13450.0,78.0,311.0,$3514.74,Male,36.0,14.0,61.0,9.0,Carrier C,,Supplier 1,Mumbai,18.0,547.0,7.0,$36.8,Pending,2.81,Rail,C route,294.12,0.0
haircare,3TBH0527WI,14140.0,94.0,870.0,$2184.88,,71.0,13.0,94.0,2.0,Carrier A,$327.00,Supplier 1,Bangalore,26.0,946.0,5.0,$14.99,Fail,0.07,Sea,a,258.08,2166168.0
skincare,3TBH3100WI,,41.0,886.0,$8692.33,Unknown,13.0,27.0,80.0,,Carrier C,$960.00,Supplier 5,,18.0,418.0,11.0,$10.23,Pass,2.06,,C,328.04,456512.0
haircare,2CNA0060MC,94040.0,68.0,978.0,$2487.72,Female,15.0,6.0,7.0,6.0,,$931.00,,,16.0,531.0,29.0,$19.1,Pass,,Rail,C route,,2204715.0
haircare,2CNA0080MC,73560.0,68.0,154.0,,Female,89.0,17.0,16.0,8.0,Carrier A,$512.00,Supplier 5,Delhi,17.0,503.0,15.0,$81.3,Pass,,Air,A,,0.0
skincare,2CNA0160MC,17080.0,92.0,390.0,$5416.89,Unknown,,4.0,99.0,5.0,Carrier A,$862.00,Supplier 4,Bangalore,7.0,985.0,2.0,$96.53,,0.2,Road,route_C,612.67,0.0
skincare,2CNA0260MC,19650.0,8.0,260.0,$4659.01,Non-binary,60.0,8.0,16.0,9.0,Carrier A,,Supplier 1,Bangalore,12.0,,13.0,$48.43,Pass,4.18,Road,routeC,551.23,0.0
haircare,1VDD0180GE,73350.0,2.0,620.0,$9128.72,,22.0,17.0,40.0,1.0,Carrier C,$482.00,Supplier 1,Bangalore,2.0,675.0,22.0,$56.14,Fail,1.05,Air,B,644.85,0.0
skincare,1VMG0040GE,16460.0,86.0,883.0,$6434.66,Unknown,63.0,3.0,12.0,9.0,Carrier A,$241.00,Supplier 4,Bangalore,10.0,830.0,16.0,$23.22,Pending,1.64,Rail,C route,654.68,0.0
haircare,1MES0009GE,24220.0,41.0,797.0,$6189.53,,90.0,17.0,35.0,7.0,Carrier A,$484.00,Supplier 1,Bangalore,5.0,441.0,7.0,$59.59,Pass,4.35,Sea,A route,253.27,991028.0
skincare,1VBF0780GE,96370.0,55.0,571.0,$6028.89,Female,97.0,9.0,21.0,,Carrier C,$584.00,Supplier 1,Kolkata,21.0,488.0,8.0,$23.02,Pass,3.73,Sea,route_C,717.77,0.0
cosmetics,1VBF0800GE,26280.0,,125.0,,Female,75.0,2.0,50.0,3.0,Carrier B,$120.00,Supplier 2,Mumbai,3.0,133.0,6.0,$65.01,,1.1,Road,route_B,507.12,786311.0
cosmetics,1VDD0080GE,66500.0,93.0,354.0,$8070.79,Non-binary,74.0,25.0,43.0,6.0,Carrier C,$500.00,Supplier 5,Mumbai,19.0,138.0,24.0,$93.99,Fail,,Air,route_C,565.64,645972.0
cosmetics,1VBS0170GE,,62.0,,$3275.19,Female,25.0,13.0,17.0,1.0,Carrier C,$803.00,,Delhi,13.0,678.0,7.0,$27.61,,3.58,Sea,A route,127.28,0.0
cosmetics,1VGF0040GE,38060.0,48.0,619.0,$9450.05,,48.0,20.0,32.0,3.0,Carrier C,$712.00,Supplier 5,Kolkata,,308.0,18.0,$78.81,Fail,1.95,Road,B route,788.1,0.0
,1VMG0090GE,2730.0,30.0,811.0,$9045.87,Unknown,43.0,2.0,41.0,2.0,Carrier A,$672.00,Supplier 3,Bangalore,3.0,,22.0,$12.12,Pending,3.83,Sea,route_C,851.89,1138915.0
haircare,1VGF0050GE,25170.0,12.0,245.0,$4037.32,Female,38.0,20.0,6.0,9.0,Carrier A,$919.00,Supplier 2,Mumbai,6.0,955.0,25.0,$43.79,Pending,2.23,Sea,routeA,657.48,0.0
cosmetics,1VMP0190GE,83260.0,35.0,848.0,$7565.17,Unknown,41.0,28.0,88.0,3.0,,$116.00,Supplier 5,Chennai,14.0,251.0,28.0,$19.97,Fail,1.73,Sea,A route,773.85,0.0
cosmetics,2VRA0181GE,86600.0,,450.0,$6159.01,Female,45.0,11.0,27.0,2.0,Carrier B,,Supplier 5,Chennai,4.0,998.0,22.0,$41.72,Fail,2.26,Road,routeC,570.44,2177526.0
cosmetics,4VBA0718GE,77080.0,64.0,,$4038.84,Female,88.0,27.0,20.0,4.0,,$809.00,Supplier 2,Chennai,,,20.0,$25.62,Pending,3.74,Air,C route,656.52,0.0
cosmetics,1MES0010GE,12200.0,,247.0,$9896.69,Male,40.0,26.0,25.0,2.0,Carrier B,$587.00,Supplier 1,Bangalore,19.0,298.0,7.0,$43.6,Fail,4.51,Rail,B route,455.11,0.0
skincare,1VBS0120GE,,85.0,520.0,$1227.14,Non-binary,97.0,22.0,66.0,1.0,Carrier A,,Supplier 5,Bangalore,18.0,700.0,3.0,$47.58,Pass,0.25,Air,routeC,812.69,0.0
,1VBA0488GE,,21.0,141.0,$3273.81,Non-binary,17.0,,9.0,6.0,Carrier C,$223.00,Supplier 1,Delhi,29.0,859.0,5.0,$37.05,Pending,2.62,Sea,route_B,521.44,2074871.0
cosmetics,1VBS0050GE,,69.0,362.0,$5680.67,Male,88.0,11.0,92.0,,Carrier A,,Supplier 5,,3.0,934.0,1.0,$69.1,Fail,0.16,Air,C,712.19,1514019.0
cosmetics,1VGF0010GE,94150.0,48.0,8.0,$5697.58,Male,57.0,23.0,,2.0,Carrier B,$524.00,,Delhi,20.0,178.0,15.0,$92.7,Pass,2.34,Sea,A route,659.29,0.0
cosmetics,1VBS0580GE,82860.0,20.0,478.0,$6300.4,Non-binary,2.0,3.0,61.0,9.0,Carrier B,$890.00,Supplier 3,Chennai,6.0,576.0,26.0,$46.05,Pending,4.43,Road,A route,732.08,0.0
,1VRT0170GE,,67.0,352.0,$7765.09,Female,96.0,3.0,38.0,3.0,Carrier A,$627.00,Supplier 5,Bangalore,16.0,533.0,3.0,$27.31,Pending,1.81,Road,a,806.69,0.0
skincare,2VRA0140GE,58140.0,44.0,996.0,$6611.3,Female,62.0,28.0,3.0,8.0,,$707.00,,Chennai,,896.0,,$34.37,Pass,4.66,Road,A route,561.44,0.0
haircare,2VRA0241GE,35510.0,33.0,,$6402.53,Non-binary,88.0,26.0,84.0,,Carrier A,$824.00,Supplier 2,Delhi,24.0,941.0,25.0,$86.86,Pending,3.15,Sea,routeB,831.76,548142.0
skincare,2FIB0020GE,16770.0,73.0,606.0,$1481.63,Female,9.0,12.0,70.0,3.0,Carrier A,,Supplier 4,Bangalore,3.0,131.0,9.0,$61.45,Fail,4.67,Air,route_A,547.53,1130230.0
cosmetics,2FIB0120GE,60890.0,,833.0,,Male,68.0,24.0,97.0,3.0,Carrier A,$458.00,Supplier 2,Kolkata,12.0,186.0,15.0,$50.95,Pending,3.79,Rail,b,960.97,0.0
cosmetics,4VBE0060GE,32490.000000000004,9.0,427.0,$3088.5,Female,81.0,5.0,55.0,6.0,Carrier C,$562.00,Supplier 5,Mumbai,19.0,650.0,10.0,$23.47,Fail,,Rail,b,777.4,0.0
